"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpres.modsed","SYMBOL","GENENAME","ENTREZID","delabel"
"4186","ENSG00000128578",1032.74852810638,0.0443150298635733,0.0688625007047638,0.643529198185329,0.519880775071948,0.999437373052416,"NO","STRIP2","striatin interacting protein 2","57464",NA
"4187","ENSG00000128581",230.792206911683,0.0525403887423452,0.0648891020430904,0.809695111938136,0.418115428071785,0.999437373052416,"NO","IFT22","intraflagellar transport 22","64792",NA
"4188","ENSG00000128585",758.872670452123,-0.0656549526968259,0.0521589000075013,-1.25874879814152,0.208121079569943,0.999437373052416,"NO","MKLN1","muskelin 1","4289",NA
"4189","ENSG00000128590",604.115915383174,0.0350037894951582,0.0867821639162985,0.403352347020517,0.686689037526481,0.999437373052416,"NO","DNAJB9","DnaJ heat shock protein family (Hsp40) member B9","4189",NA
"4190","ENSG00000128591",63073.8593409573,-0.0133427127016228,0.102143220095409,-0.130627492350052,0.896069993321025,0.999437373052416,"NO","FLNC","filamin C","2318",NA
"4191","ENSG00000128595",1660.13951161265,-0.0134155316045542,0.075530257891029,-0.177617976942557,0.859023005476268,0.999437373052416,"NO","CALU","calumenin","813",NA
"4192","ENSG00000128596",67.7647035281357,-0.170145707575048,0.19295031937832,-0.88181096628009,0.377879040361243,0.999437373052416,"NO","CCDC136","coiled-coil domain containing 136","64753",NA
"4193","ENSG00000128602",76.2487586029631,0.0640584592911389,0.117891920660213,0.543365982438846,0.586877842491554,0.999437373052416,"NO","SMO","smoothened, frizzled class receptor","6608",NA
"4194","ENSG00000128606",24.1517327048922,-0.153518758460331,0.216243016338412,-0.709936260878273,0.477743663014805,0.999437373052416,"NO","LRRC17","leucine rich repeat containing 17","10234",NA
"4195","ENSG00000128607",1147.17003294676,0.0366904259186024,0.0459299288847791,0.798834807923278,0.424386204360679,0.999437373052416,"NO","KLHDC10","kelch domain containing 10","23008",NA
"4196","ENSG00000128609",3240.2507164669,0.0703233924257521,0.0780792500634579,0.900666852827066,0.367765477789786,0.999437373052416,"NO","NDUFA5","NADH:ubiquinone oxidoreductase subunit A5","4698",NA
"4197","ENSG00000128626",309.566573769842,0.0286470795205392,0.0971218359704498,0.294960234578507,0.768024257132269,0.999437373052416,"NO","MRPS12","mitochondrial ribosomal protein S12","6183",NA
"4198","ENSG00000128641",279.78294652519,-0.0314931293537013,0.103775965551651,-0.303472284611282,0.761529965866607,0.999437373052416,"NO","MYO1B","myosin IB","4430",NA
"4199","ENSG00000128654",823.676071282139,0.0293168076218817,0.0680394298026804,0.430879678252782,0.666555860394356,0.999437373052416,"NO","MTX2","metaxin 2","10651",NA
"4200","ENSG00000128655",460.815561403162,-0.0484449827258135,0.275207526693051,-0.176030733272226,0.860269797773204,0.999437373052416,"NO","PDE11A","phosphodiesterase 11A","50940",NA
"4201","ENSG00000128692",156.758259988531,0.108273240826311,0.0774895874380189,1.39726180518014,0.162334857050313,0.999437373052416,"NO",NA,NA,NA,NA
"4202","ENSG00000128694",198.825612704784,0.0327336793862072,0.0694138441222992,0.471572779178375,0.637231760131864,0.999437373052416,"NO","OSGEPL1","O-sialoglycoprotein endopeptidase like 1","64172",NA
"4203","ENSG00000128699",203.452201290704,-0.0166031283896119,0.0688840544810136,-0.241030068783019,0.809531811893998,0.999437373052416,"NO","ORMDL1","ORMDL sphingolipid biosynthesis regulator 1","94101",NA
"4204","ENSG00000128708",737.185973718491,-0.0484826685297154,0.0561517839284099,-0.863421696299584,0.38790565475152,0.999437373052416,"NO","HAT1","histone acetyltransferase 1","8520",NA
"4205","ENSG00000128731",1989.56349119897,-0.0379936085650326,0.0766616334839886,-0.495601343701709,0.620175704591304,0.999437373052416,"NO","HERC2","HECT and RLD domain containing E3 ubiquitin protein ligase 2","8924",NA
"4206","ENSG00000128739",2536.17866036309,0.0486597293390063,0.0740125609635107,0.657452312223007,0.510890124463455,0.999437373052416,"NO","SNRPN","small nuclear ribonucleoprotein polypeptide N","6638",NA
"4207","ENSG00000128789",250.920160959301,0.0300982404774103,0.0537708986063476,0.559749627726274,0.575650226488096,0.999437373052416,"NO","PSMG2","proteasome assembly chaperone 2","56984",NA
"4208","ENSG00000128791",189.124738388748,-0.0343010482954278,0.0973834364439649,-0.352226718916054,0.724668240493667,0.999437373052416,"NO","TWSG1","twisted gastrulation BMP signaling modulator 1","57045",NA
"4209","ENSG00000128829",533.919104290541,-0.0545086516668215,0.0582586069024647,-0.935632596880984,0.349462385363311,0.999437373052416,"NO","EIF2AK4","eukaryotic translation initiation factor 2 alpha kinase 4","440275",NA
"4210","ENSG00000128833",112.579929905007,0.0815218873207078,0.122229832608469,0.666955730699898,0.504800411032467,0.999437373052416,"NO","MYO5C","myosin VC","55930",NA
"4211","ENSG00000128872",135.479750303468,0.0552632387955413,0.0902648828942066,0.612234093964446,0.540382887323947,0.999437373052416,"NO","TMOD2","tropomodulin 2","29767",NA
"4212","ENSG00000128881",616.715746524834,-0.0558671345772046,0.0717052727288138,-0.779121708224884,0.435908023599653,0.999437373052416,"NO","TTBK2","tau tubulin kinase 2","146057",NA
"4213","ENSG00000128891",193.908911583643,0.0528550284659405,0.128244781093412,0.412141749670433,0.680235529342883,0.999437373052416,"NO","CCDC32","coiled-coil domain containing 32","90416",NA
"4214","ENSG00000128908",540.42331174911,-0.0104623457234076,0.0408077474156564,-0.25638135858961,0.797656380627009,0.999437373052416,"NO","INO80","INO80 complex ATPase subunit","54617",NA
"4215","ENSG00000128915",478.802906245134,-0.120080806373611,0.0977781995014098,-1.2280938592235,0.219411735967608,0.999437373052416,"NO","ICE2","interactor of little elongation complex ELL subunit 2","79664",NA
"4216","ENSG00000128917",85.1037359942777,0.156575324566045,0.119657806522711,1.30852577960575,0.19069503649924,0.999437373052416,"NO","DLL4","delta like canonical Notch ligand 4","54567",NA
"4217","ENSG00000128918",240.651765112933,-0.185737094208716,0.118060876723047,-1.57323153413834,0.115665216052532,0.999437373052416,"NO","ALDH1A2","aldehyde dehydrogenase 1 family member A2","8854",NA
"4218","ENSG00000128923",375.361276606582,0.00853532136351077,0.0864045902550638,0.0987831935585223,0.921310412816885,0.999437373052416,"NO","MINDY2","MINDY lysine 48 deubiquitinase 2","54629",NA
"4219","ENSG00000128928",1377.33355713182,0.166165273566561,0.0912345091277161,1.8212984884256,0.0685614961012945,0.999437373052416,"NO","IVD","isovaleryl-CoA dehydrogenase","3712",NA
"4220","ENSG00000128944",99.1502463189984,-0.0271675068908479,0.134528351232835,-0.20194633058297,0.839958681604877,0.999437373052416,"NO","KNSTRN","kinetochore localized astrin (SPAG5) binding protein","90417",NA
"4221","ENSG00000128951",434.646891460735,0.0134144365641477,0.0615792236336883,0.217840300227641,0.82755354346284,0.999437373052416,"NO","DUT","deoxyuridine triphosphatase","1854",NA
"4222","ENSG00000128973",241.365222687615,0.0340482928897801,0.0759168140746442,0.448494754486175,0.653796171025562,0.999437373052416,"NO","CLN6","CLN6 transmembrane ER protein","54982",NA
"4223","ENSG00000128989",3257.42498011676,0.0261847301451501,0.059867930715404,0.437374898919177,0.661839484933215,0.999437373052416,"NO","ARPP19","cAMP regulated phosphoprotein 19","10776",NA
"4224","ENSG00000129003",1814.70472139716,0.00352932920338361,0.0733421459697691,0.0481214335457046,0.961619464492442,0.999437373052416,"NO","VPS13C","vacuolar protein sorting 13 homolog C","54832",NA
"4225","ENSG00000129007",115.136256948771,-0.126520619543903,0.163325557548977,-0.774652916803681,0.438544779578827,0.999437373052416,"NO","CALML4","calmodulin like 4","91860",NA
"4226","ENSG00000129009",290.675450331807,-0.0393126202945123,0.129047071304261,-0.304637834064617,0.760642001384105,0.999437373052416,"NO","ISLR","immunoglobulin superfamily containing leucine rich repeat","3671",NA
"4227","ENSG00000129038",59.190383395414,-0.0950010757384226,0.163401831412346,-0.581395415934394,0.56097398626701,0.999437373052416,"NO","LOXL1","lysyl oxidase like 1","4016",NA
"4228","ENSG00000129055",786.432766822845,-0.0220561856288829,0.0736389202434019,-0.29951804773861,0.764544803625796,0.999437373052416,"NO","ANAPC13","anaphase promoting complex subunit 13","25847",NA
"4229","ENSG00000129071",428.656998754455,0.0186399739709367,0.0605211034615442,0.307991310548077,0.758088944349755,0.999437373052416,"NO","MBD4","methyl-CpG binding domain 4, DNA glycosylase","8930",NA
"4230","ENSG00000129083",742.383609982006,-0.00699151298344838,0.0369967968173112,-0.188976170503955,0.850111493448623,0.999437373052416,"NO","COPB1","COPI coat complex subunit beta 1","1315",NA
"4231","ENSG00000129084",1395.33571720747,0.0400622395953756,0.0472716300327338,0.847490123941867,0.396721989543178,0.999437373052416,"NO","PSMA1","proteasome 20S subunit alpha 1","5682",NA
"4232","ENSG00000129103",1576.68079465298,0.0771724311045634,0.0688474783720061,1.12091877479629,0.262322438392686,0.999437373052416,"NO","SUMF2","sulfatase modifying factor 2","25870",NA
"4233","ENSG00000129116",5046.04048783135,-0.0343659508750013,0.0772511252291179,-0.444860198127546,0.65642078775941,0.999437373052416,"NO","PALLD","palladin, cytoskeletal associated protein","23022",NA
"4234","ENSG00000129128",1026.74121028155,-0.0283222969314272,0.0713323665920211,-0.39704692672562,0.691332856160148,0.999437373052416,"NO","SPCS3","signal peptidase complex subunit 3","60559",NA
"4235","ENSG00000129152",395.576484737653,0.0313475636892896,0.159736155031035,0.196245888623018,0.844417712370565,0.999437373052416,"NO","MYOD1","myogenic differentiation 1","4654",NA
"4236","ENSG00000129158",190.849155608321,-0.0417714897536081,0.0835098398381264,-0.500198417750255,0.616935372362839,0.999437373052416,"NO","SERGEF","secretion regulating guanine nucleotide exchange factor","26297",NA
"4237","ENSG00000129170",13173.0339431013,-0.0659105887140983,0.169243965478282,-0.389441292797859,0.696949730960328,0.999437373052416,"NO","CSRP3","cysteine and glycine rich protein 3","8048",NA
"4238","ENSG00000129173",402.477398291018,0.119680792328393,0.195172095460303,0.613206473221143,0.539739825119886,0.999437373052416,"NO","E2F8","E2F transcription factor 8","79733",NA
"4239","ENSG00000129187",461.467647842922,-0.0222833332801819,0.068810019544757,-0.323838496596965,0.746060309281535,0.999437373052416,"NO","DCTD","dCMP deaminase","1635",NA
"4240","ENSG00000129197",359.363212189662,0.064866728407293,0.0527065573305267,1.2307145769455,0.218429634208897,0.999437373052416,"NO","RPAIN","RPA interacting protein","84268",NA
"4241","ENSG00000129204",562.660668368447,-0.209366033852017,0.227138407479154,-0.921755312875617,0.356656221533958,0.999437373052416,"NO","USP6","ubiquitin specific peptidase 6","9098",NA
"4242","ENSG00000129219",66.6712428085673,-0.00690847191877728,0.0929292145329564,-0.0743412279281372,0.940738872629514,0.999437373052416,"NO","PLD2","phospholipase D2","5338",NA
"4243","ENSG00000129226",59.2217258101314,0.150268687357825,0.222555098401884,0.675197685592775,0.499550176872223,0.999437373052416,"NO","CD68","CD68 molecule","968",NA
"4244","ENSG00000129235",156.070718196377,0.0593569112439574,0.0822592999158644,0.721582985810337,0.47055090282784,0.999437373052416,"NO","TXNDC17","thioredoxin domain containing 17","84817",NA
"4245","ENSG00000129244",71.6094336083726,0.0415923008774788,0.122944106067536,0.33830251980222,0.735135225026048,0.999437373052416,"NO","ATP1B2","ATPase Na+/K+ transporting subunit beta 2","482",NA
"4246","ENSG00000129245",2013.8578589535,-0.00258481259191181,0.0520417429867788,-0.0496680634345488,0.960386906722214,0.999437373052416,"NO","FXR2","FMR1 autosomal homolog 2","9513",NA
"4247","ENSG00000129250",24579.393781014,0.00934040083464025,0.0613270010583779,0.152304868548015,0.878946485173553,0.999437373052416,"NO","KIF1C","kinesin family member 1C","10749",NA
"4248","ENSG00000129255",209.611537420237,0.0566277479489404,0.0747455537819476,0.757606908822141,0.448686342954199,0.999437373052416,"NO","MPDU1","mannose-P-dolichol utilization defect 1","9526",NA
"4249","ENSG00000129292",780.107482552428,-0.00660344856875411,0.0514768990562647,-0.128279843771018,0.897927515649078,0.999437373052416,"NO","PHF20L1","PHD finger protein 20 like 1","51105",NA
"4250","ENSG00000129315",515.796726508565,-0.0376396968374929,0.0473260498375494,-0.795327245073153,0.426423169107418,0.999437373052416,"NO","CCNT1","cyclin T1","904",NA
"4251","ENSG00000129317",61.0496841410668,0.00430794298336223,0.120174757539844,0.0358473199493158,0.971404101430317,0.999437373052416,"NO","PUS7L","pseudouridine synthase 7 like","83448",NA
"4252","ENSG00000129347",390.308205810652,0.0304140525553571,0.0699733257442247,0.434652093949777,0.663814976180719,0.999437373052416,"NO","KRI1","KRI1 homolog","65095",NA
"4253","ENSG00000129351",2322.6355709742,-0.0422021174645957,0.0352478911308253,-1.19729481993573,0.231191662759078,0.999437373052416,"NO","ILF3","interleukin enhancer binding factor 3","3609",NA
"4254","ENSG00000129353",2338.39747228491,0.0458267957833453,0.0878775608321464,0.521484612788449,0.602029221902734,0.999437373052416,"NO","SLC44A2","solute carrier family 44 member 2 (CTL2 blood group)","57153",NA
"4255","ENSG00000129355",125.155263047613,-0.0579828888974274,0.0921069818187179,-0.62951676140629,0.529010798910394,0.999437373052416,"NO","CDKN2D","cyclin dependent kinase inhibitor 2D","1032",NA
"4256","ENSG00000129422",4223.56807940842,0.0120691047482422,0.0461779732305209,0.261360642399638,0.793814405257285,0.999437373052416,"NO","MTUS1","microtubule associated scaffold protein 1","57509",NA
"4257","ENSG00000129460",287.171476710119,-0.0141178383805014,0.0593771887651344,-0.237765355250217,0.812063090660935,0.999437373052416,"NO","NGDN","neuroguidin","25983",NA
"4258","ENSG00000129467",132.164949382816,-0.00801546680522617,0.130419738538804,-0.0614590007235856,0.950993665333395,0.999437373052416,"NO","ADCY4","adenylate cyclase 4","196883",NA
"4259","ENSG00000129472",89.2808842635297,-0.0252358431520674,0.0740482109992011,-0.340802874391384,0.733251986420422,0.999437373052416,"NO","RAB2B","RAB2B, member RAS oncogene family","84932",NA
"4260","ENSG00000129473",379.262294746974,-0.0569413791995172,0.0739982136477726,-0.769496672859632,0.441598518916786,0.999437373052416,"NO","BCL2L2","BCL2 like 2","599",NA
"4261","ENSG00000129474",26.4817080129626,-0.463274426916169,0.194351964224556,-2.38368790747542,0.0171401314535549,0.999437373052416,"NO","AJUBA","ajuba LIM protein","84962",NA
"4262","ENSG00000129484",331.11103596976,0.00322429665860542,0.0432357314665875,0.0745748146090035,0.940553013340058,0.999437373052416,"NO","PARP2","poly(ADP-ribose) polymerase 2","10038",NA
"4263","ENSG00000129493",584.515777264627,0.0164229395481066,0.0720394599109153,0.227971441879427,0.819668442052519,0.999437373052416,"NO","HEATR5A","HEAT repeat containing 5A","25938",NA
"4264","ENSG00000129515",814.473840345294,0.00997964094138793,0.0602810997396435,0.165551739840355,0.868509729101143,0.999437373052416,"NO","SNX6","sorting nexin 6","58533",NA
"4265","ENSG00000129518",283.283887926101,-0.0154190137409175,0.0627811468982839,-0.245599427578138,0.805992332391275,0.999437373052416,"NO","EAPP","E2F associated phosphoprotein","55837",NA
"4266","ENSG00000129521",141.520428010623,-0.174022268592585,0.202875577495709,-0.857778303040275,0.391014892657261,0.999437373052416,"NO","EGLN3","egl-9 family hypoxia inducible factor 3","112399",NA
"4267","ENSG00000129534",73.2460793675513,-0.109345435147137,0.101703951203744,-1.07513458280579,0.282314478275996,0.999437373052416,"NO","MIS18BP1","MIS18 binding protein 1","55320",NA
"4268","ENSG00000129535",54.5685155924344,-0.0322227109265419,0.109290557712435,-0.294835268489765,0.768119722994045,0.999437373052416,"NO","NRL","neural retina leucine zipper","4901",NA
"4269","ENSG00000129538",450.043228431331,0.0725882950214435,0.109062557205748,0.665565679745661,0.505688749317533,0.999437373052416,"NO","RNASE1","ribonuclease A family member 1, pancreatic","6035",NA
"4270","ENSG00000129559",1021.61547780274,0.0179278543543419,0.0397672992183502,0.450819007242748,0.652120001065817,0.999437373052416,"NO","NEDD8","NEDD8 ubiquitin like modifier","4738",NA
"4271","ENSG00000129562",607.360802051109,0.100278699382586,0.0490978912927766,2.04242375267426,0.0411095156046323,0.999437373052416,"NO","DAD1","defender against cell death 1","1603",NA
"4272","ENSG00000129566",364.186443306548,-0.0878427079002488,0.173655302111085,-0.505845239577292,0.61296529709659,0.999437373052416,"NO","TEP1","telomerase associated protein 1","7011",NA
"4273","ENSG00000129595",98.9277007475227,-0.00335013642857876,0.0978382294481669,-0.0342415888704692,0.972684502848695,0.999437373052416,"NO","EPB41L4A","erythrocyte membrane protein band 4.1 like 4A","64097",NA
"4274","ENSG00000129596",34.1713986302975,-0.250483408707065,0.206299459659315,-1.21417384767132,0.224681344900725,0.999437373052416,"NO","CDO1","cysteine dioxygenase type 1","1036",NA
"4275","ENSG00000129625",3059.1803254405,0.0155586645107971,0.0566798526177195,0.274500793354799,0.783699794016694,0.999437373052416,"NO","REEP5","receptor accessory protein 5","7905",NA
"4277","ENSG00000129657",1999.71796779857,0.0424759583345284,0.0659990199834793,0.64358468269924,0.519844785478252,0.999437373052416,"NO","SEC14L1","SEC14 like lipid binding 1","6397",NA
"4278","ENSG00000129667",90.3430252125728,0.0434013015078484,0.122168534375974,0.355257609740008,0.722396609368734,0.999437373052416,"NO","RHBDF2","rhomboid 5 homolog 2","79651",NA
"4279","ENSG00000129675",2873.07061829501,0.0269242565565267,0.136625022686818,0.19706680392101,0.843775260633903,0.999437373052416,"NO","ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor 6","9459",NA
"4280","ENSG00000129680",222.928294865593,-0.0020379752211247,0.129624522474257,-0.0157221425562391,0.987456061974253,0.999437373052416,"NO","MAP7D3","MAP7 domain containing 3","79649",NA
"4281","ENSG00000129682",606.806238451509,0.0367654011784453,0.0797300844280513,0.461123319286366,0.644710132180713,0.999437373052416,"NO","FGF13","fibroblast growth factor 13","2258",NA
"4282","ENSG00000129691",702.834945485124,-0.038986260107451,0.0398131173008882,-0.979231538510579,0.327465588665521,0.999437373052416,"NO","ASH2L","ASH2 like, histone lysine methyltransferase complex subunit","9070",NA
"4283","ENSG00000129696",135.77299739845,0.0334699507532245,0.0703690867903458,0.475634291701741,0.634334940644234,0.999437373052416,"NO","TTI2","TELO2 interacting protein 2","80185",NA
"4284","ENSG00000129744",722.840352199552,-0.0478501842789141,0.0821790393820099,-0.582267505665066,0.560386509310218,0.999437373052416,"NO","ART1","ADP-ribosyltransferase 1","417",NA
"4285","ENSG00000129749",1171.11453378313,-0.0539358345901602,0.0978281296881727,-0.551332574404527,0.581405712299719,0.999437373052416,"NO","CHRNA10","cholinergic receptor nicotinic alpha 10 subunit","57053",NA
"4286","ENSG00000129757",336.848639131671,0.0212326181010601,0.0897007876158542,0.236704923840683,0.812885714834261,0.999437373052416,"NO","CDKN1C","cyclin dependent kinase inhibitor 1C","1028",NA
"4287","ENSG00000129824",2190.41357994603,-0.0100084350833881,0.0490397481535557,-0.204088223537551,0.838284556919244,0.999437373052416,"NO","RPS4Y1","ribosomal protein S4 Y-linked 1","6192",NA
"4288","ENSG00000129910",699.724448311296,-0.040797064864161,0.0846448892180784,-0.481979068565519,0.629820815645403,0.999437373052416,"NO","CDH15","cadherin 15","1013",NA
"4289","ENSG00000129925",390.799463135839,0.0682507002384245,0.104568741384405,0.652687402897281,0.513957825263186,0.999437373052416,"NO","PGAP6","post-GPI attachment to proteins 6","58986",NA
"4290","ENSG00000129932",256.068642238171,0.0862176795049051,0.094249673598571,0.914779608384897,0.360307341971593,0.999437373052416,"NO","DOHH","deoxyhypusine hydroxylase","83475",NA
"4291","ENSG00000129933",1351.21572944043,0.0207016937501783,0.056190884836385,0.368417294200953,0.71256210403525,0.999437373052416,"NO","MAU2","MAU2 sister chromatid cohesion factor","23383",NA
"4292","ENSG00000129946",59.9698257884216,-0.209604300872041,0.217799598842729,-0.962372299975606,0.335862622849248,0.999437373052416,"NO","SHC2","SHC adaptor protein 2","25759",NA
"4293","ENSG00000129965",176.614887298389,-0.288338620435028,0.175389284658047,-1.64399222562083,0.100177808270396,0.999437373052416,"NO","INS-IGF2","INS-IGF2 readthrough","723961",NA
"4294","ENSG00000129968",446.546831773638,0.028243314934441,0.0651140277190112,0.433751618872669,0.664468818016823,0.999437373052416,"NO","ABHD17A","abhydrolase domain containing 17A, depalmitoylase","81926",NA
"4295","ENSG00000129988",27.4510424005535,-0.4434441584777,0.391153861211207,-1.13368217075648,0.25692789105533,0.999437373052416,"NO","LBP","lipopolysaccharide binding protein","3929",NA
"4296","ENSG00000129991",49.4081881082345,-0.290224831308098,0.24931926780163,-1.16406900223618,0.24439604940988,0.999437373052416,"NO","TNNI3","troponin I3, cardiac type","7137",NA
"4297","ENSG00000129993",209.422614785939,0.0167455404705856,0.0907451593554403,0.184533705043096,0.853594788350194,0.999437373052416,"NO","CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3","863",NA
"4298","ENSG00000130005",8595.22242538919,-0.0170294408034231,0.0814368343249406,-0.209112264058227,0.8343606010129,0.999437373052416,"NO","GAMT","guanidinoacetate N-methyltransferase","2593",NA
"4299","ENSG00000130021",436.414096255609,0.0795082333045377,0.0559511041203545,1.42103064013733,0.155307852090956,0.999437373052416,"NO","PUDP","pseudouridine 5'-phosphatase","8226",NA
"4300","ENSG00000130023",201.344522451417,0.0512072331898193,0.0601778438971089,0.850931669758268,0.394807311142084,0.999437373052416,"NO","ERMARD","ER membrane associated RNA degradation","55780",NA
"4301","ENSG00000130024",2741.30492047073,0.0466141458921495,0.0717431139205974,0.649736864554559,0.515862207097798,0.999437373052416,"NO","PHF10","PHD finger protein 10","55274",NA
"4302","ENSG00000130052",198.988929910626,0.0535725867911516,0.0718139951533698,0.745990898803765,0.455672912903164,0.999437373052416,"NO","STARD8","StAR related lipid transfer domain containing 8","9754",NA
"4303","ENSG00000130066",132.255858774572,0.0557421253317325,0.123498615226358,0.451358302516703,0.651731330780184,0.999437373052416,"NO","SAT1","spermidine/spermine N1-acetyltransferase 1","6303",NA
"4304","ENSG00000130119",231.67423074273,0.00245426555463462,0.0546326426024522,0.0449230613370414,0.96416863510906,0.999437373052416,"NO","GNL3L","G protein nucleolar 3 like","54552",NA
"4305","ENSG00000130147",104.80373018681,-0.0455926397713779,0.136861612878443,-0.333129493453159,0.739036537093251,0.999437373052416,"NO","SH3BP4","SH3 domain binding protein 4","23677",NA
"4306","ENSG00000130150",56.5775533986848,-0.0482718766716462,0.095670500530348,-0.504563856194457,0.613865201302646,0.999437373052416,"NO","MOSPD2","motile sperm domain containing 2","158747",NA
"4307","ENSG00000130158",282.758123695103,0.0116675843230958,0.108513596639122,0.107521865318851,0.914374979857904,0.999437373052416,"NO","DOCK6","dedicator of cytokinesis 6","57572",NA
"4308","ENSG00000130159",1337.50024982759,0.0768888159601442,0.0751761049575005,1.02278265153019,0.306410622367138,0.999437373052416,"NO","ECSIT","ECSIT signaling integrator","51295",NA
"4310","ENSG00000130165",261.524048013539,0.0317757171533248,0.077251095245104,0.41133031256717,0.68083034540717,0.999437373052416,"NO","ELOF1","elongation factor 1","84337",NA
"4311","ENSG00000130175",838.335692065206,0.0205907769257412,0.0552121508267118,0.372939228366001,0.709193674775533,0.999437373052416,"NO","PRKCSH","PRKCSH beta subunit of glucosidase II","5589",NA
"4312","ENSG00000130176",27.6470974567085,0.128703906522725,0.304942516984861,0.422059566489097,0.672981539789468,0.999437373052416,"NO","CNN1","calponin 1","1264",NA
"4313","ENSG00000130177",745.700652203529,0.012897249351632,0.0490062037714519,0.263175850383766,0.792415043484727,0.999437373052416,"NO","CDC16","cell division cycle 16","8881",NA
"4314","ENSG00000130193",215.113538702421,0.130324351851644,0.0720853372193613,1.80791762761763,0.0706193217974148,0.999437373052416,"NO","THEM6","thioesterase superfamily member 6","51337",NA
"4315","ENSG00000130202",107.248272398156,0.0715272448876699,0.0970045498590953,0.737359690772932,0.460903641633862,0.999437373052416,"NO","NECTIN2","nectin cell adhesion molecule 2","5819",NA
"4316","ENSG00000130203",204.421174596091,-0.0891350164184998,0.141461149475221,-0.630102446849642,0.528627558908635,0.999437373052416,"NO","APOE","apolipoprotein E","348",NA
"4317","ENSG00000130204",413.527600215976,0.0252069756731486,0.0766929024624336,0.328674164933263,0.742401983784589,0.999437373052416,"NO","TOMM40","translocase of outer mitochondrial membrane 40","10452",NA
"4319","ENSG00000130222",640.763758477487,0.279154749032974,0.2498344737224,1.11735880510691,0.263840941414798,0.999437373052416,"NO","GADD45G","growth arrest and DNA damage inducible gamma","10912",NA
"4320","ENSG00000130227",1170.01446024569,-0.0137953748951763,0.0408444115799916,-0.33775428171266,0.73554836510059,0.999437373052416,"NO","XPO7","exportin 7","23039",NA
"4321","ENSG00000130254",394.114207446081,-0.0190423751960923,0.0574391382584244,-0.331522647683514,0.740249736916485,0.999437373052416,"NO","SAFB2","scaffold attachment factor B2","9667",NA
"4322","ENSG00000130255",1601.5553543635,0.000832477201548198,0.0615923122147199,0.0135159270956749,0.989216178778346,0.999437373052416,"NO","RPL36","ribosomal protein L36","25873",NA
"4323","ENSG00000130283",358.582600806612,-0.0294786836327742,0.112871521982411,-0.261170250166096,0.793961219063646,0.999437373052416,"NO","GDF1","growth differentiation factor 1","2657",NA
"4324","ENSG00000130299",148.15931793511,0.087705601545956,0.0766083635055233,1.14485674321489,0.252268505284222,0.999437373052416,"NO","GTPBP3","GTP binding protein 3, mitochondrial","84705",NA
"4325","ENSG00000130300",145.450577887713,-0.045033252569281,0.198590471668974,-0.226764417198958,0.820606933901437,0.999437373052416,"NO","PLVAP","plasmalemma vesicle associated protein","83483",NA
"4326","ENSG00000130303",223.960794337992,0.121322931812347,0.0970107806603346,1.25061288020284,0.21107574906762,0.999437373052416,"NO","BST2","bone marrow stromal cell antigen 2","684",NA
"4327","ENSG00000130304",697.898485867624,0.162122040779898,0.0758142872703777,2.13841014163623,0.0324834700846222,0.999437373052416,"NO","SLC27A1","solute carrier family 27 member 1","376497",NA
"4328","ENSG00000130305",366.164556941448,0.0463616275119048,0.0787232783036902,0.588918913323908,0.555915669612201,0.999437373052416,"NO","NSUN5","NOP2/Sun RNA methyltransferase 5","55695",NA
"4329","ENSG00000130307",80.108918875108,0.0419790211352964,0.103007335398671,0.407534288435134,0.683615615865595,0.999437373052416,"NO","USHBP1","USH1 protein network component harmonin binding protein 1","83878",NA
"4330","ENSG00000130309",286.064042694785,-0.0229403411998247,0.0723275062041547,-0.3171731254645,0.751112240727928,0.999437373052416,"NO","COLGALT1","collagen beta(1-O)galactosyltransferase 1","79709",NA
"4331","ENSG00000130311",294.640370867589,0.0336155517239429,0.0510938120138534,0.65791825661449,0.510590658738244,0.999437373052416,"NO","DDA1","DET1 and DDB1 associated 1","79016",NA
"4332","ENSG00000130312",1058.64337647567,0.170280586282501,0.0964964784499666,1.76463005715583,0.0776259604969665,0.999437373052416,"NO","MRPL34","mitochondrial ribosomal protein L34","64981",NA
"4333","ENSG00000130313",81.9267503777502,-0.0708027289901927,0.113768626233478,-0.622339667219768,0.533718543176754,0.999437373052416,"NO","PGLS","6-phosphogluconolactonase","25796",NA
"4334","ENSG00000130332",128.117796703208,0.0234958212262761,0.0992343871658159,0.236770961128784,0.812834480711297,0.999437373052416,"NO","LSM7","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated","51690",NA
"4335","ENSG00000130338",1065.85902676266,0.0121182265379165,0.149586335037041,0.0810115879563179,0.935432736940325,0.999437373052416,"NO","TULP4","TUB like protein 4","56995",NA
"4336","ENSG00000130340",677.051488807135,0.100476382260347,0.0375581673469233,2.67522058071285,0.00746800965960118,0.999437373052416,"NO","SNX9","sorting nexin 9","51429",NA
"4338","ENSG00000130348",594.441419792849,-0.0136662570190881,0.0922153459951867,-0.148199379090346,0.882185421821533,0.999437373052416,"NO","QRSL1","glutaminyl-tRNA amidotransferase subunit QRSL1","55278",NA
