"","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000175309","PHYKPL",-0.0848297674869895,5.39290285121906,-1.21161145211818,0.243171174633763,0.774406716836351,-4.66960849734833
"ENSG00000197933","ZNF823",-0.169418737415216,1.32837196265927,-1.21139687705019,0.243251121476986,0.774406716836351,-4.55702158503079
"ENSG00000129116","PALLD",0.122108724393772,3.65962172451257,1.21125068796744,0.243305600507908,0.774406716836351,-4.60475259112811
"ENSG00000143942","CHAC2",-0.173744439985019,0.574355187961738,-1.21120541419587,0.243322474200234,0.774406716836351,-4.55716427542126
"ENSG00000105993","DNAJB6",0.0679378716748962,6.75046293856613,1.21099185585445,0.243402080282599,0.77449026685274,-4.68486587446401
"ENSG00000116001","TIA1",-0.086556733610154,5.76406434566182,-1.21065452479505,0.243527864760541,0.774555938105654,-4.67663996988879
"ENSG00000241644","INMT",0.395356088715302,-1.98774546461009,1.21065031028791,0.243529436588193,0.774555938105654,-4.5751983963703
"ENSG00000231372","MICB",-1.17463691879897,0.387893039784084,-1.21046311847084,0.243599258859476,0.774608289508028,-4.55933719386686
"ENSG00000170412","GPRC5C",0.416463157732334,-1.65359390763925,1.21016834743924,0.243709239244306,0.774788286655793,-4.57471187785632
"ENSG00000105507","CABP5",0.22945900392164,1.38829990277897,1.20941970530699,0.243988732681117,0.775335281008941,-4.55699908564584
"ENSG00000152942","RAD17",0.782430144954231,3.03027297039033,1.2093930207519,0.243998699477372,0.775335281008941,-4.56950713379539
"ENSG00000143924","EML4",-0.106387615803145,6.18220809268814,-1.20927834907652,0.244041533406575,0.775335281008941,-4.68356968576691
"ENSG00000175643","RMI2",-0.14567605262306,1.43994215225681,-1.20880923159042,0.244216825621138,0.775456821890504,-4.55866203516405
"ENSG00000175899","A2M",-0.336088366280185,0.457809830819653,-1.20864832035851,0.24427697461944,0.775456821890504,-4.55823253842193
"ENSG00000100095","SEZ6L",0.223122441825517,2.32116240506175,1.2086218361055,0.244286875587481,0.775456821890504,-4.56363359776754
"ENSG00000144959","NCEH1",0.165530879375448,4.13257367174834,1.20855005871958,0.244313710654181,0.775456821890504,-4.61686863309817
"ENSG00000117395","EBNA1BP2",0.0690507968956459,4.72168299284892,1.20846131142639,0.244346893312701,0.775456821890504,-4.65108575036959
"ENSG00000134986","NREP",0.100794302804616,4.35832150357133,1.20826513754213,0.244420255125858,0.775520092547968,-4.63190159094143
"ENSG00000126266","FFAR1",-0.322847552733603,-1.86170772728402,-1.20779441043227,0.244596358815957,0.775858977215257,-4.57482094271477
"ENSG00000088356","PDRG1",-0.0971954437544497,3.72843978897019,-1.20769394034724,0.244633958302165,0.775858977215257,-4.61696506670903
"ENSG00000241468","ATP5MF",0.114617054860649,5.56263328727474,1.20746655011183,0.244719072239742,0.775959382401071,-4.6740965805869
"ENSG00000132768","DPH2",-0.0727205791656184,4.36531557547431,-1.20697938625563,0.244901498092618,0.776111371190766,-4.64325949686138
"ENSG00000177599","ZNF491",-0.215113900977797,-0.0969510007660872,-1.20691157821731,0.244926898119607,0.776111371190766,-4.5607107859154
"ENSG00000114480","GBE1",0.100796830234878,4.23902896223618,1.20685664464401,0.24494747702059,0.776111371190766,-4.62809761609403
"ENSG00000203896","LIME1",-0.16431960090372,6.24488905374014,-1.20671740576488,0.244999643845747,0.776111371190766,-4.68681782766011
"ENSG00000211784","TRAV10",0.176727949745511,-0.206044411835724,1.20662482260515,0.245034335503395,0.776111371190766,-4.56332857214558
"ENSG00000079308","TNS1",0.21955085021976,3.07922540902252,1.20640125535347,0.24511812352227,0.776207391153854,-4.58342678653649
"ENSG00000177700","POLR2L",0.102417806361447,5.18743766671797,1.20623192326389,0.24518160006357,0.776239063581851,-4.6655523638058
"ENSG00000145916","RMND5B",0.0676395812691082,5.12083834901998,1.2055766618296,0.245427353139137,0.776288752408895,-4.66583655651788
"ENSG00000114978","MOB1A",0.0978612866134059,8.20063261471361,1.20553321594814,0.245443654023345,0.776288752408895,-4.69474481094641
"ENSG00000198721","ECI2",-0.081524272824799,4.61847796830877,-1.20546506698387,0.245469225173758,0.776288752408895,-4.65189889349539
"ENSG00000162924","REL",0.133406837518344,6.35898624048951,1.20510977959246,0.245602570799266,0.776288752408895,-4.68576192314836
"ENSG00000174840","PDE12",0.15174890305248,4.88970959172886,1.2050911180766,0.245609576333059,0.776288752408895,-4.65447048677355
"ENSG00000186635","ARAP1",0.0864608786897138,8.6694225876971,1.20495204493794,0.2456617892289,0.776288752408895,-4.69517973088861
"ENSG00000142875","PRKACB",-0.0986408272886183,7.1673827357521,-1.20482593871976,0.245709141261096,0.776288752408895,-4.69306164561125
"ENSG00000231925","TAPBP",0.516400362063325,6.43537818121232,1.20460217104233,0.245793181765558,0.776288752408895,-4.68596461196747
"ENSG00000169519","METTL15",0.122276925785267,3.06046545294253,1.20445505806771,0.245848445062528,0.776288752408895,-4.58854246721596
"ENSG00000272595","OR10AH1P",-0.554090820852368,-2.86933400796198,-1.20430159452269,0.245906104132435,0.776288752408895,-4.57772453350625
"ENSG00000188315","C3orf62",0.122317685224714,2.9467583979012,1.20416685035718,0.245956738548784,0.776288752408895,-4.58494592883893
"ENSG00000167088","SNRPD1",-0.100589182441896,4.62000562971532,-1.20408400895362,0.245987872821244,0.776288752408895,-4.6514320870961
"ENSG00000232804","HSPA1B",-0.951107361367111,1.33242535626905,-1.20405539501115,0.245998627498118,0.776288752408895,-4.56002353893796
"ENSG00000065665","SEC61A2",-0.204925148276949,1.15071029666376,-1.20400151587795,0.246018879188639,0.776288752408895,-4.55901291246439
"ENSG00000115307","AUP1",-0.0759778254069266,6.46127647031978,-1.20383440655539,0.246081699148378,0.776288752408895,-4.68949312849496
"ENSG00000136982","DSCC1",0.384106116012985,-1.64059222553636,1.20368325960607,0.246138529117987,0.776288752408895,-4.5739194369716
"ENSG00000150527","MIA2",0.0949062327430357,5.09648406498715,1.20362943706274,0.246158768369924,0.776288752408895,-4.66385350191388
"ENSG00000196214","ZNF766",0.113159774382847,4.67943903757368,1.20362642433304,0.246159901304639,0.776288752408895,-4.65084378838197
"ENSG00000119508","NR4A3",0.365366227751904,-1.55255899716897,1.20331175684008,0.246278253820879,0.776493295496065,-4.57516051978479
"ENSG00000185442","FAM174B",0.231495233071123,0.83429248506905,1.20297002191797,0.24640683639259,0.776729997193234,-4.55961173377796
"ENSG00000196209","SIRPB2",0.174878944227346,5.96352457034301,1.20272335228343,0.24649968132828,0.776843179989992,-4.6799785282238
"ENSG00000164611","PTTG1",-0.182283905539444,1.38888171976339,-1.20250750813115,0.246580945765545,0.776843179989992,-4.56128538682541
"ENSG00000113615","SEC24A",0.095204012974362,4.90277673663095,1.20235666278695,0.246637750622344,0.776843179989992,-4.65734964550058
"ENSG00000108379","WNT3",0.389804575637431,-2.16002698678857,1.20230606340545,0.246656807424488,0.776843179989992,-4.57747165737473
"ENSG00000189144","ZNF573",0.245997770975614,0.370240201613289,1.20174508877351,0.246868158098099,0.777307076782384,-4.56132004025409
"ENSG00000197548","ATG7",0.144603130331897,5.49058549798687,1.20163089936232,0.246911196682528,0.777307076782384,-4.67252614531217
"ENSG00000133398","MED10",-0.0741853572079182,4.08649961743999,-1.20138164341895,0.247005162543437,0.777434288699162,-4.63400210479056
"ENSG00000141431","ASXL3",0.585992059655372,-2.29895699561083,1.20096836043059,0.247161024659094,0.77759821330696,-4.58012342614263
"ENSG00000176472","ZNF575",-0.120075073633896,2.12548222646273,-1.20095312246085,0.247166772822182,0.77759821330696,-4.57133251341135
"ENSG00000132329","RAMP1",0.194310238120289,0.428594573661143,1.2008174688216,0.247217949463462,0.77759821330696,-4.56103419718181
"ENSG00000146776","ATXN7L1",0.0792078554636626,4.66231952072373,1.20030551487626,0.247411162231417,0.778037355058762,-4.65140187580605
"ENSG00000140521","POLG",-0.0709018621085423,6.75270721189363,-1.20005236215376,0.247506745513509,0.778132639053921,-4.69428712556329
"ENSG00000166747","AP1G1",0.122435597423332,5.71425402759819,1.19994134252888,0.247548672303045,0.778132639053921,-4.68191033166968
"ENSG00000167081","PBX3",0.0862585227088598,4.21032777614244,1.19967401813228,0.247649650253848,0.778281516147404,-4.63467913420751
"ENSG00000124201","ZNFX1",0.073781578588958,6.55409973851981,1.19930911981634,0.247787536320271,0.778453700045308,-4.69325761486379
"ENSG00000168427","KLHL30",0.249629705105454,-2.17977725943063,1.19924520594935,0.247811693848813,0.778453700045308,-4.57511760819875
"ENSG00000143761","ARF1",0.0615040366704796,8.79105995500827,1.19898283661032,0.247910880522979,0.778596785303236,-4.69983115024137
"ENSG00000151718","WWC2",0.189589892902537,2.96650400382299,1.19874574289681,0.248000538115977,0.778607736693731,-4.58396593357407
"ENSG00000198727","CYTB",-0.137568535301173,11.8371727727591,-1.19856570516738,0.248068636441956,0.778607736693731,-4.69332570128463
"ENSG00000077984","CST7",-0.160860013877587,7.02243011044463,-1.19851754797133,0.248086854077638,0.778607736693731,-4.69778562274117
"ENSG00000174371","EXO1",0.359050156078745,-0.780014056867553,1.19818717402102,0.248211860599705,0.778607736693731,-4.56945928468112
"ENSG00000056736","IL17RB",-0.151446832657282,1.37705564506294,-1.19810513180347,0.248242911121607,0.778607736693731,-4.56179576166341
"ENSG00000102897","LYRM1",-0.0845131041702865,3.96666171095082,-1.1980064146812,0.248280276540731,0.778607736693731,-4.63063802019856
"ENSG00000155970","MICU3",-0.324170113144632,0.903399259996188,-1.19789893199659,0.248320964713324,0.778607736693731,-4.5609334779835
"ENSG00000196950","SLC39A10",-0.0908451564012393,3.92355380241288,-1.19774284357767,0.248380061955948,0.778607736693731,-4.62600646284314
"ENSG00000010295","IFFO1",-0.101599895163911,5.24100886492858,-1.1976879461886,0.248400849430931,0.778607736693731,-4.6773106183702
"ENSG00000241837","ATP5PO",-0.0772030131288288,6.75476662128351,-1.19696501411134,0.248674719645152,0.778607736693731,-4.69682478067923
"ENSG00000215267","AKR1C7P",0.506681990229199,-2.19439717424633,1.19688541471658,0.248704888618128,0.778607736693731,-4.57922374220717
"ENSG00000180340","FZD2",0.170273705991769,4.14938897916933,1.19671041041689,0.248771226868864,0.778607736693731,-4.62936865867719
"ENSG00000164576","SAP30L",-0.0956576625740051,5.57984533270359,-1.19655785218461,0.248829067625399,0.778607736693731,-4.68378790451606
"ENSG00000086589","RBM22",-0.057810024743691,6.23222337684768,-1.19646754294645,0.248863312221153,0.778607736693731,-4.69359821907048
"ENSG00000058600","POLR3E",-0.0793636669142435,4.74657455614295,-1.19637475190171,0.248898501658945,0.778607736693731,-4.66402196013254
"ENSG00000104907","TRMT1",-0.0865441336315182,4.76858736746315,-1.19617302731725,0.248975015449757,0.778607736693731,-4.66530689331607
"ENSG00000183684","ALYREF",0.101856111033266,5.40058327461693,1.19600121886634,0.249040196304015,0.778607736693731,-4.67885235863606
"ENSG00000005483","KMT2E",0.11037836697431,7.31159918787552,1.19595429344869,0.24905800118536,0.778607736693731,-4.69981574347719
"ENSG00000274429","DLG5",-0.378588515199643,1.75097066707337,-1.19548968157356,0.249234341176817,0.778607736693731,-4.56822420095207
"ENSG00000160953","PWWP3A",-0.0909242592477082,4.60317059231345,-1.19500702317836,0.249417631802108,0.778607736693731,-4.65910205610296
"ENSG00000144635","DYNC1LI1",0.0651752688038615,5.6566057696869,1.19487956498539,0.249466051558671,0.778607736693731,-4.68489859514788
"ENSG00000086598","TMED2",0.101646143399099,7.20945231809969,1.19486068606732,0.249473224032766,0.778607736693731,-4.70038344970886
"ENSG00000276327","KIR2DS1",0.817132981168956,-4.2285607682906,1.19481103913461,0.249492086637054,0.778607736693731,-4.58514714856956
"ENSG00000133247","KMT5C",-0.110250067510882,2.90290903072002,-1.19470381465946,0.249532828686041,0.778607736693731,-4.59145644706316
"ENSG00000168566","SNRNP48",-0.102389696923838,4.17779495303759,-1.19470126531642,0.249533797421062,0.778607736693731,-4.6402478447305
"ENSG00000182253","SYNM",0.268084367461593,2.0522316577352,1.19390612670054,0.249836085787222,0.778607736693731,-4.56680038698222
"ENSG00000164951","PDP1",0.0906177247052556,5.48653270769962,1.19353922639233,0.249975664960256,0.778607736693731,-4.68085947419123
"ENSG00000131462","TUBG1",0.101601585218482,2.71615755958468,1.19349074091255,0.249994114659532,0.778607736693731,-4.58388931157814
"ENSG00000129682","FGF13",0.242209222308394,0.973398229020135,1.19345713579184,0.250006902694438,0.778607736693731,-4.56240086402065
"ENSG00000184083","FAM120C",-0.15659763995942,2.81468651765793,-1.193388339353,0.250033083934065,0.778607736693731,-4.59132481455273
"ENSG00000169744","LDB2",-0.282005624019878,0.299855407020616,-1.19338778854842,0.250033293557256,0.778607736693731,-4.56410988845895
"ENSG00000174326","SLC16A11",-0.229939016847712,0.000746760030339672,-1.19321184246625,0.250100261354096,0.778607736693731,-4.56371144868291
"ENSG00000087460","GNAS",0.0678763883693935,9.82859808481113,1.19302217880411,0.25017246564028,0.778607736693731,-4.70206686700939
"ENSG00000175416","CLTB",0.102053396359116,5.77419535857373,1.19294811932928,0.250200664149168,0.778607736693731,-4.68989740036693
"ENSG00000213390","ARHGAP19",0.0821669624761471,5.01287069194692,1.1928251112764,0.250247505442136,0.778607736693731,-4.66941719448375
"ENSG00000111671","SPSB2",-0.131674999740948,3.23817040776184,-1.1926553415048,0.250312164548308,0.778607736693731,-4.60737159741797
"ENSG00000117481","NSUN4",-0.0813922814653425,3.97863100800737,-1.19262026983093,0.250325523660494,0.778607736693731,-4.63197149234731
"ENSG00000182326","C1S",-0.36405351586199,-1.50578562982515,-1.19261856135785,0.250326174446997,0.778607736693731,-4.57481959330384
"ENSG00000153310","CYRIB",0.0691799552549882,7.71802230594999,1.1926173273482,0.2503266445031,0.778607736693731,-4.70432645295027
"ENSG00000185009","AP3M1",0.101242687499588,5.69285053170244,1.19215871281225,0.25050138564295,0.778607736693731,-4.68733732251501
"ENSG00000225079","FTH1P22",-0.192745288874617,1.36901777192086,-1.19198850021714,0.250566263712021,0.778607736693731,-4.56513970722862
"ENSG00000083454","P2RX5",-0.1531485806077,5.59702850317708,-1.19198519199791,0.250567524796958,0.778607736693731,-4.68998855663938
"ENSG00000161813","LARP4",0.130834953505793,4.25961022442718,1.1916711327806,0.250687265490114,0.778607736693731,-4.63923545697641
"ENSG00000134970","TMED7",0.133072911687535,6.29960674788233,1.19152608783842,0.250742581234961,0.778607736693731,-4.69557609731395
"ENSG00000205765","RIMOC1",0.0874961389435447,4.91495404450564,1.19092672610291,0.250971258590482,0.778607736693731,-4.66746119789368
"ENSG00000167106","EEIG1",-0.117429428015728,7.75714606072961,-1.19061378948152,0.251090718128604,0.778607736693731,-4.70648581697393
"ENSG00000126262","FFAR2",0.267029749520878,1.31147424958381,1.19042869631978,0.251161395518781,0.778607736693731,-4.5634753789513
"ENSG00000127947","PTPN12",0.0973302084046681,6.98333659182416,1.19040374940019,0.251170922604198,0.778607736693731,-4.7022814442914
"ENSG00000153086","ACMSD",-0.23527351030324,-0.985220979451017,-1.1902662100475,0.251223453052529,0.778607736693731,-4.57079857541476
"ENSG00000124214","STAU1",0.0572187752035903,6.35161118103746,1.19017076920145,0.251259909739084,0.778607736693731,-4.69881990454033
"ENSG00000196689","TRPV1",-0.157612578558404,1.64453176004716,-1.19014167935412,0.251271022341429,0.778607736693731,-4.56736093825215
"ENSG00000143333","RGS16",-0.283184794139854,-1.22090688886461,-1.19005903422883,0.251302595625916,0.778607736693731,-4.57242164775875
"ENSG00000077152","UBE2T",-0.159786649885468,0.576447415344509,-1.18992399355724,0.251354192337593,0.778607736693731,-4.5636265953953
"ENSG00000070831","CDC42",0.104007316044032,7.49177212284585,1.18972751691558,0.251429277129963,0.778607736693731,-4.70572952771049
"ENSG00000244462","RBM12",0.0945222522197912,6.5862565888612,1.18926909091444,0.251604534167701,0.778607736693731,-4.70109919286965
"ENSG00000128284","APOL3",-0.0773724518628352,6.76345822193047,-1.18907808519339,0.251677583516089,0.778607736693731,-4.70307602682657
"ENSG00000147044","CASK",0.0875925641947257,4.12165718962873,1.18902479031008,0.251697968814551,0.778607736693731,-4.6388420818435
"ENSG00000187730","GABRD",-0.368152264049404,-1.59175472926834,-1.18853416205859,0.25188569342742,0.778607736693731,-4.57646568699653
"ENSG00000232186","TERF1P7",-0.483072273193145,-2.93617415422936,-1.18851089538189,0.251894598398817,0.778607736693731,-4.58180177633094
"ENSG00000116199","FAM20B",0.0921599061601876,5.50675920105714,1.18841657771658,0.251930699532965,0.778607736693731,-4.68694866936367
"ENSG00000017797","RALBP1",0.0660533253417867,6.7154103617471,1.18823558533631,0.251999987443744,0.778607736693731,-4.70289636291226
"ENSG00000165476","REEP3",0.0845406211357608,4.95256653045599,1.18815353180339,0.252031404155942,0.778607736693731,-4.6697196558922
"ENSG00000164105","SAP30",0.125676766985431,3.96859207755704,1.18797919914507,0.252098162690034,0.778607736693731,-4.62954638797528
"ENSG00000142197","DOP1B",0.0947106897013155,5.67380727376377,1.18796156202287,0.252104917359797,0.778607736693731,-4.69049797630486
"ENSG00000145675","PIK3R1",-0.103835058512953,6.98424483038885,-1.18796130636705,0.252105015271949,0.778607736693731,-4.70528979079446
"ENSG00000072756","TRNT1",-0.107187233218132,4.46905007328913,-1.18795930440385,0.25210578199331,0.778607736693731,-4.6594532056174
"ENSG00000168904","LRRC28",0.0773886310628437,3.72440927334856,1.18776208157135,0.252181324057406,0.778607736693731,-4.62196272786561
"ENSG00000131446","MGAT1",0.104663312830058,8.72107314652487,1.1876834831542,0.252211434346486,0.778607736693731,-4.70898308032293
"ENSG00000125818","PSMF1",0.100595927880544,7.0123617289852,1.18752106547987,0.252273663674428,0.778607736693731,-4.70527211849103
"ENSG00000273494","PANK4",-0.179011247059415,4.40993089505245,-1.1874586038463,0.252297598583986,0.778607736693731,-4.65718552699011
"ENSG00000175938","ORAI3",0.117952773518235,4.9788281830214,1.18745634366953,0.252298464702173,0.778607736693731,-4.67235389117574
"ENSG00000138641","HERC3",0.100739909259559,5.41866724217657,1.18718136747712,0.252403854762025,0.778607736693731,-4.68433633558312
"ENSG00000212993","POU5F1B",-0.205509478260773,-0.453507248821828,-1.18705173495509,0.252453550642861,0.778607736693731,-4.56760335899573
"ENSG00000169330","MINAR1",0.340734449688464,-0.469161732146173,1.18697024702402,0.252484793652316,0.778607736693731,-4.56996690293718
"ENSG00000184949","FAM227A",-0.260868605105927,-0.913011563603329,-1.18694549274497,0.252494285190399,0.778607736693731,-4.57158923000514
"ENSG00000095209","TMEM38B",-0.108386774558641,3.63239495062456,-1.18688043617292,0.252519231143101,0.778607736693731,-4.62134308249965
"ENSG00000115998","C2orf42",-0.0831271944478955,3.99471409192498,-1.18686771204207,0.252524110433013,0.778607736693731,-4.64166547591059
"ENSG00000134531","EMP1",0.230036267060183,2.48421405262721,1.18684765396509,0.252531802198627,0.778607736693731,-4.57711760144876
"ENSG00000130254","SAFB2",-0.0948741735762805,6.54982457820873,-1.18681760509244,0.25254332551652,0.778607736693731,-4.70392674880103
"ENSG00000150764","DIXDC1",-0.220051747875618,0.924072029559941,-1.1867543089504,0.252567600005385,0.778607736693731,-4.56513524537379
"ENSG00000196074","SYCP2",-0.277088511477288,0.466915375840481,-1.18648482963009,0.252670967037754,0.778607736693731,-4.56496130827246
"ENSG00000160213","CSTB",0.0929696205756045,6.44232364341481,1.1864721977276,0.252675813182258,0.778607736693731,-4.70245512401744
"ENSG00000148985","PGAP2",-0.0820127990788272,3.53657068548937,-1.18626228563891,0.252756354928825,0.778607736693731,-4.62172147904464
"ENSG00000165119","HNRNPK",0.0646289485273561,9.43943504427427,1.18604158228254,0.252841058334187,0.778607736693731,-4.70869694196486
"ENSG00000114331","ACAP2",0.116910783553223,7.28563685907648,1.18593934833503,0.252880301885436,0.778607736693731,-4.7074730226891
"ENSG00000211747","TRBV20-1",-0.692109765833604,0.65576428970168,-1.18592138089402,0.252887199352469,0.778607736693731,-4.57215676567573
"ENSG00000148110","MFSD14B",0.0997209734789771,6.69460545497418,1.18590476182974,0.252893579323005,0.778607736693731,-4.70443955231671
"ENSG00000188921","HACD4",0.0981296815103876,6.59087938393745,1.18571540453774,0.252966281254257,0.778607736693731,-4.70347451209265
"ENSG00000088256","GNA11",0.162232533228936,3.36959980584922,1.18558422645998,0.253016655179129,0.778607736693731,-4.60934110560231
"ENSG00000161960","EIF4A1",0.0730659762202196,8.67925751989,1.18555221379685,0.253028949580029,0.778607736693731,-4.71078851220311
"ENSG00000113580","NR3C1",0.103038708833772,6.69879970187759,1.18548179653414,0.253055994796552,0.778607736693731,-4.70460717455138
"ENSG00000147604","RPL7",-0.0677609041032062,10.4571561211062,-1.18546454648865,0.25306262037214,0.778607736693731,-4.70658891858819
"ENSG00000111057","KRT18",-0.170380566436509,0.996815864650852,-1.18545981710678,0.253064436905076,0.778607736693731,-4.56580557081549
"ENSG00000036828","CASR",-0.2421576758068,-1.0108620112802,-1.18530112075759,0.253125397180926,0.778607736693731,-4.57199334518521
"ENSG00000113643","RARS1",-0.0882147613326344,4.80527901383479,-1.18478533771374,0.253323603099718,0.778607736693731,-4.67273959078575
"ENSG00000166743","ACSM1",-0.307385730832053,-1.15105495911468,-1.18478256831069,0.253324667649713,0.778607736693731,-4.57270587792881
"ENSG00000110107","PRPF19",0.0705347856736722,6.85732224472174,1.18467998702369,0.253364101984276,0.778607736693731,-4.70684934077917
"ENSG00000211790","TRAV8-4",-0.190726514764102,1.11129307626238,-1.18464429866481,0.253377822413562,0.778607736693731,-4.56679158039095
"ENSG00000178226","PRSS36",0.183292693677801,0.888874370658712,1.1845853325773,0.253400493233209,0.778607736693731,-4.56526210244568
"ENSG00000139173","TMEM117",0.172973297385086,0.767403925617515,1.18442013664742,0.253464014709408,0.778607736693731,-4.56529320086447
"ENSG00000088727","KIF9",0.152668136884021,1.29719493234547,1.18421770349067,0.253541871278006,0.778607736693731,-4.56649223627769
"ENSG00000072071","ADGRL1",-0.081643758155891,3.76402147629254,-1.18396697932832,0.253638326033868,0.778607736693731,-4.63536786768414
"ENSG00000116698","SMG7",0.0789180285644349,6.46698405498606,1.18394013013736,0.253648656701407,0.778607736693731,-4.70460076426404
"ENSG00000159189","C1QC",0.331753095995227,0.226099953149636,1.18389732593524,0.253665126985225,0.778607736693731,-4.56739330248238
"ENSG00000117758","STX12",0.0995315720511027,5.46327124901734,1.18385440602873,0.253681642608797,0.778607736693731,-4.6882161825909
"ENSG00000062194","GPBP1",-0.0945555525084498,6.96904565621121,-1.18379400225718,0.253704887430326,0.778607736693731,-4.70854747384497
"ENSG00000120802","TMPO",0.112521732083081,7.39995925941237,1.18364091616635,0.253763805907178,0.778607736693731,-4.70986221580711
"ENSG00000081237","PTPRC",0.0588261646583711,10.6954377011975,1.18350295324353,0.253816912844298,0.778607736693731,-4.70796417285101
"ENSG00000077420","APBB1IP",0.0603698311384156,7.71960970095965,1.18342651780524,0.253846339266701,0.778607736693731,-4.71195945801852
"ENSG00000198848","CES1",0.609127937112797,4.32461786593612,1.18304433422176,0.253993512856031,0.778607736693731,-4.63717020328601
"ENSG00000186918","ZNF395",0.105680428264906,6.17116463173851,1.18302899045154,0.25399942288667,0.778607736693731,-4.7026658171672
"ENSG00000154040","CABYR",-0.296426426071172,-1.60869139680328,-1.18287780092157,0.254057662859684,0.778607736693731,-4.57726688041436
"ENSG00000130702","LAMA5",-0.200220711571356,2.39478602892325,-1.18281992535734,0.254079959896977,0.778607736693731,-4.58583550321396
"ENSG00000145390","USP53",-0.159432018142882,4.34042196762736,-1.18279716928959,0.254088727267833,0.778607736693731,-4.6586545208454
"ENSG00000276600","RAB7B",0.236196723689166,-0.839660823734755,1.18277553309112,0.254097063393586,0.778607736693731,-4.57328857389914
"ENSG00000177189","RPS6KA3",0.121274626718536,7.49017899862747,1.18227423657277,0.254290264327747,0.778607736693731,-4.71140307025703
"ENSG00000172345","STARD5",-0.0915394540455071,5.34620486771607,-1.18218761768773,0.254323658803459,0.778607736693731,-4.6905486529328
"ENSG00000166133","RPUSD2",-0.0927695831992305,3.36454830431512,-1.18188651028008,0.254439771776529,0.778607736693731,-4.61813498110149
"ENSG00000100445","SDR39U1",-0.105080184954445,4.8096914941469,-1.18176285563788,0.254487467151721,0.778607736693731,-4.67808578343032
"ENSG00000168883","USP39",-0.0613466388315245,5.90206212866545,-1.18165795079281,0.254527935801273,0.778607736693731,-4.70150723175876
"ENSG00000166262","FAM227B",-0.159111835668782,1.66491310365362,-1.18130337008301,0.254664757032146,0.778607736693731,-4.57252932518613
"ENSG00000110700","RPS13",-0.0870486187679538,9.32999282089998,-1.18122927909544,0.254693353424574,0.778607736693731,-4.7124030190701
"ENSG00000213402","PTPRCAP",-0.136559940667679,8.06095031797612,-1.18118349544328,0.254711025450918,0.778607736693731,-4.71425855661346
"ENSG00000188846","RPL14",-0.0846092129561507,9.4384690762775,-1.18111963110443,0.254735677999592,0.778607736693731,-4.71227402483234
"ENSG00000137078","SIT1",-0.144446523539517,4.70100322915247,-1.18108846158633,0.254747710539624,0.778607736693731,-4.67795124019709
"ENSG00000150782","IL18",0.102371392587856,3.33382415144067,1.18104868146709,0.254763067706124,0.778607736693731,-4.60647836902422
"ENSG00000029993","HMGB3",-0.1937110319329,2.09161755098175,-1.18100434799787,0.254780183530207,0.778607736693731,-4.57938900466573
"ENSG00000110711","AIP",-0.0898883310593757,6.53642586167274,-1.18026707897999,0.255064949425653,0.778607736693731,-4.70904707211894
"ENSG00000196152","ZNF79",0.111018357013383,2.34235860142994,1.18024971315259,0.255071659796869,0.778607736693731,-4.58153180147799
"ENSG00000109436","TBC1D9",0.117693764145071,6.25139277816768,1.18022724463753,0.255080342109424,0.778607736693731,-4.70449645098104
"ENSG00000171824","EXOSC10",-0.0733779464358977,5.94660350766564,-1.18020106262857,0.255090459679013,0.778607736693731,-4.70357633283057
"ENSG00000167881","SRP68",-0.0629485539110931,6.36759485603838,-1.17995081203429,0.255187179970866,0.778607736693731,-4.70790114563462
"ENSG00000125245","GPR18",-0.162786963425554,3.2601311331378,-1.17961591506879,0.255316659244002,0.778607736693731,-4.61927937357667
"ENSG00000101544","ADNP2",0.0925696672461345,5.04201748555785,1.17959879862969,0.255323278217022,0.778607736693731,-4.6813004504214
"ENSG00000021574","SPAST",0.0725044680791862,5.29999421494581,1.17950993241691,0.255357645120424,0.778607736693731,-4.68802958759814
"ENSG00000170445","HARS1",-0.0748017445948,5.63719758397744,-1.17940357791543,0.255398779834931,0.778607736693731,-4.69914793197947
"ENSG00000184900","SUMO3",0.0684521726468616,6.68515098199904,1.17922948993698,0.255466122702819,0.778607736693731,-4.70987183625007
"ENSG00000178498","DTX3",-0.106685499516109,3.31419887671976,-1.17916494959715,0.255491092430861,0.778607736693731,-4.61940499850838
"ENSG00000178562","CD28",-0.128560952977302,5.00188584977274,-1.17912993650272,0.255504639270212,0.778607736693731,-4.68548193213006
"ENSG00000165672","PRDX3",0.0771583164874348,6.51244533355281,1.17906052664698,0.255531496101232,0.778607736693731,-4.70850555313428
"ENSG00000166128","RAB8B",0.128260230555603,6.93126472769734,1.1789584558035,0.255570994387372,0.778607736693731,-4.71123804769231
"ENSG00000164118","CEP44",-0.1468566702227,2.82025676022863,-1.1788823322524,0.255600454892454,0.778607736693731,-4.59746021811103
"ENSG00000131781","FMO5",0.142337546535773,3.10066105241376,1.17872217752148,0.255662444666797,0.778607736693731,-4.59812695344652
"ENSG00000135108","FBXO21",0.113207981582428,5.17545950540575,1.17864029943641,0.25569414096394,0.778607736693731,-4.6865174671641
"ENSG00000105889","STEAP1B",-0.240436249715654,-0.188834600880714,-1.17859797928571,0.255710524933675,0.778607736693731,-4.56891733329105
"ENSG00000211965","IGHV3-49",0.409868781075477,-0.613674337793242,1.17850764295411,0.255745500727178,0.778607736693731,-4.57275820993527
