"","gene_symbol","RS08","RS09","RS27","RS23","RS02","RS31","RS21","RS34"
"ENSG00000077420","APBB1IP","12.1131675254639","12.3302408149654","12.0843972454871","11.9127313995484","12.1754934469898","12.1037333668397","11.9006928223397","11.8233348520688"
"ENSG00000077454","LRCH4","11.4418233036818","11.5659859710009","11.0098621361775","11.3113369753607","11.7683097758733","12.0922653448214","11.4315092604872","11.4240001253537"
"ENSG00000077458","FAM76B","8.83136397139913","9.1808931773939","9.20385242674958","9.19403382846216","8.88736118382159","8.32105099549747","9.2910175959412","9.47494512870648"
"ENSG00000077463","SIRT6","8.94908415631484","8.46885939940106","8.49339810369804","8.74497764568179","8.96959032068844","9.39980295867847","8.56178204624866","8.67310364020129"
"ENSG00000077514","POLD3","8.85119905975178","9.35698322836743","9.67501443740939","9.15623519497048","8.95162836007709","8.7331472441126","9.17839987130705","8.45851374948046"
"ENSG00000077549","CAPZB","13.0531853360543","13.0520228523232","13.1075765151248","12.9819577646386","12.9945237208428","13.3972594534598","12.979664155455","12.7702555828384"
"ENSG00000077585","GPR137B","8.6463621517994","8.59281347546335","8.55654147781595","8.78499900455402","8.39597282537285","8.3382358007302","8.52247359816425","8.38173702508743"
"ENSG00000077616","NAALAD2","6.21240424942492","6.0113651508277","5.72899058802021","5.89997036727283","5.91190704436795","5.88623623785582","6.04100108625528","6.27657251007105"
"ENSG00000077684","JADE1","9.98908818191713","10.0942773488705","9.78129917390995","9.95504125992882","10.3585276486649","9.69780045376551","10.1226146771406","10.042652167378"
"ENSG00000077713","SLC25A43","8.45336606832252","8.04225437730879","8.57947560451484","8.40498261976803","8.26071840704465","7.83331698995901","8.51627415549393","8.31350138737917"
"ENSG00000077721","UBE2A","10.0803309321416","9.52756166058895","10.2721258575987","9.9214389127311","9.9927444165091","10.2532560069899","9.9612789527422","9.71269526774789"
"ENSG00000077782","FGFR1","8.25276605657804","8.22109336936728","7.73777717420227","8.11666976669634","8.0164901894234","7.16592836895615","8.42613250011868","8.41509091248079"
"ENSG00000077800","FKBP6","6.11586018944223","6.59876470802205","6.01147013082338","6.17445793425255","6.1753131251328","6.67433790959043","6.2921207587565","6.39708737034562"
"ENSG00000077942","FBLN1","6.60184043127317","6.33668629675851","6.36935577401758","6.47386418284421","6.36522851039153","6.19525686876166","6.35976531770458","6.77125667387779"
"ENSG00000077984","CST7","11.7835247595275","11.0409616175479","11.1128669286758","10.5946497161097","11.2374128670229","13.0558509520805","10.8343454240265","11.6140483740924"
"ENSG00000078018","MAP2","5.75722527744531","6.41330647820535","5.83755227711508","6.07267698410481","6.32334255026472","5.61633609654299","6.3582027913905","6.29573139305658"
"ENSG00000078043","PIAS2","8.78772744167277","8.34507204459682","8.92745744770047","8.60143877289858","8.43693814013711","8.05072917467633","8.55920560719058","8.78319749070506"
"ENSG00000078053","AMPH","5.71332908160029","6.12334053728248","6.07701039913578","6.2188370948162","6.33012909698403","6.41052217955335","6.0149390661103","5.98586347246953"
"ENSG00000078061","ARAF","10.7739235350575","10.70660891519","10.6106051282223","10.7024380593118","10.9405475672814","11.2077050728656","10.7488662217822","10.7422306131482"
"ENSG00000078070","MCCC1","8.72665006925937","9.09004402805783","9.0171056042937","8.93508868170293","8.71218080225864","8.79159538143558","9.16545033621032","9.06262037174196"
"ENSG00000078081","LAMP3","6.88591310389895","7.34894743345682","6.78796945893988","6.79277312230842","6.74303704791847","6.12353844225506","6.70168448350114","7.05993314079409"
"ENSG00000078124","ACER3","9.69835247952339","9.32855562420507","9.97777311468639","9.55336313548791","9.40549457322001","8.48664022281375","10.1363634654941","9.14841442139851"
"ENSG00000078140","UBE2K","10.3953627441337","10.5412310350823","10.8605310080398","10.7518924536969","10.6461383260935","10.7283562089686","10.431420817316","10.1633411747592"
"ENSG00000078142","PIK3C3","9.73249425694969","9.37845674572719","10.3074860514588","9.78318218693679","9.94438024816298","10.0299368815451","9.92238084029242","9.6750983321911"
"ENSG00000078177","N4BP2","9.01400330788984","9.38793361912384","9.05673454673857","9.23056774526328","8.99870116789971","7.80738364175763","9.46935033964621","8.96820520449215"
"ENSG00000078237","TIGAR","8.0790111262991","8.11810727582858","9.4371608803384","7.27861799174991","7.68035049667935","7.09296905467257","8.83018331167762","8.34003596732955"
"ENSG00000078246","TULP3","7.64253467672962","8.1453878641054","7.82614203529506","7.6934427981282","7.5686108205188","7.75462382696261","7.82915999069164","8.11132751236436"
"ENSG00000078269","SYNJ2","9.2159631662688","9.64658305234028","8.85589925573661","9.1500995422938","9.20381003852281","8.92942798343752","9.10228433434234","9.45164229316758"
"ENSG00000078304","PPP2R5C","12.1614684699928","12.0949420336603","12.2442332493469","11.9918088310158","11.9432592619643","12.5650985020361","12.1329780427497","12.1428404072457"
"ENSG00000078328","RBFOX1","5.91138824945942","5.96410564847557","5.80088447506219","6.02577235436187","5.94471847336185","6.39535463308909","5.68690465322596","6.20579382437399"
"ENSG00000078369","GNB1","13.2789349151353","13.3427591446995","13.489038439529","13.3532721711532","13.4722115947771","13.0333181412313","13.3575937020828","12.988424398267"
"ENSG00000078399","HOXA9","6.51403217257305","6.59307712113042","6.66053280442771","5.97227992817894","6.63524894603053","6.30269827179512","6.53444582494062","6.64690787376306"
"ENSG00000078403","MLLT10","9.46615366180468","9.82434350267356","9.97865467624029","9.7149471752649","9.73469504805934","9.17185121299596","9.73862747155452","9.85065748533808"
"ENSG00000078487","ZCWPW1","7.32237762080142","7.55448273543802","7.41211102204472","7.4419751887429","7.24201876326092","7.42953644914883","7.49788905641022","7.81469572207371"
"ENSG00000078589","P2RY10","9.73175861515608","9.4763435511134","9.8528843282899","10.1709874116631","9.10744030595545","9.32669568303086","9.29780524406592","10.0275263325074"
"ENSG00000078596","ITM2A","9.77714562073969","9.79533563316478","10.2654657764777","10.9132180627934","9.84819929097752","10.8902608443144","9.67676584389603","10.5788503822273"
"ENSG00000078618","NRDC","11.0932064453945","11.4531922531216","11.5967327924384","11.4369770347158","11.1644847874346","11.6376057944375","11.4489116936845","11.1637292872872"
"ENSG00000078668","VDAC3","10.3601484138733","9.99550293880129","10.5942758400442","10.3544982724175","10.2780916437804","10.688038744549","10.603736008541","10.411574611819"
"ENSG00000078674","PCM1","10.4635847383739","11.7123775937882","11.431406727362","11.1651157310477","10.4231365937284","11.7017583075346","11.058529694494","11.8854587693495"
"ENSG00000078687","TNRC6C","9.67785509663379","10.7418374755439","9.52847898393116","10.1217402839181","9.94813877365019","9.14702470752747","9.97951807279612","10.2932353729899"
"ENSG00000078699","CBFA2T2","9.39817087779237","10.0509823827802","9.34619607984474","9.61693612632757","9.77114765201832","9.24274971426881","9.22961020260874","9.59704605155363"
"ENSG00000078747","ITCH","11.0328521927488","10.7736780854512","11.0922486773387","10.8823512805675","10.7083871802676","9.63303697929684","10.9144004311586","10.7676374736654"
"ENSG00000078804","TP53INP2","7.0474908241133","7.11549811662817","7.15511794959821","6.96495465720839","7.33866519612387","6.78817477568481","7.371847740644","6.8769014268039"
"ENSG00000078808","SDF4","11.9787473043525","11.7249523649581","11.4338559225374","11.5104675231602","11.8696004810434","11.9282400526489","11.5670687276671","11.3895054082466"
"ENSG00000078814","MYH7B","5.70450454936852","7.06380034890736","5.74148296331393","6.32168183884927","6.16207945560096","6.11867140289616","6.33138724020747","6.32639026630917"
"ENSG00000078900","TP73","6.06695460275461","5.91921809513967","6.26067869175875","6.22498182227359","6.05640279619018","6.38985190270512","6.2560957602395","6.20296292302991"
"ENSG00000078902","TOLLIP","10.2109771280903","9.40395902271333","9.57056789035621","9.90314936843508","9.98710925026892","9.64945057075993","9.65127881536504","9.17601341811597"
"ENSG00000078967","UBE2D4","8.08868605330101","7.67460688019288","8.55343710264663","8.26864567738756","8.55383561745063","8.21751307382619","8.28682827515957","8.43701551069525"
"ENSG00000079134","THOC1","8.18639364351518","8.44055912351181","8.32723959187878","8.02127536230227","8.1986253111773","8.77811179797174","8.50837775203671","9.08305814246284"
"ENSG00000079150","FKBP7","6.62578201047177","6.35795716828822","6.3791333570532","6.44138738340026","6.18808720660301","6.67335465950949","6.46879211863567","6.35850476027678"
"ENSG00000079215","SLC1A3","7.13439750261811","6.15935193844635","6.46110101741182","6.52860271521522","6.70082352942566","6.06354128539258","6.2010225979137","6.54365503512132"
"ENSG00000079246","XRCC5","12.5507604738624","12.4609847208341","13.0600115316021","12.8921072819263","12.5292924325763","12.6798520000159","12.8920166520774","12.6978360180918"
"ENSG00000079257","LXN","6.85448977309743","6.85196516127472","7.39365266505605","7.3751292360336","6.82226275946284","6.9214917064901","7.11406139838069","7.18688003625696"
"ENSG00000079263","SP140","9.68812292346759","9.83426665688893","9.48388493087197","10.0392293965014","9.57609644554364","9.80747246738058","9.64211537084338","10.1715556594166"
"ENSG00000079277","MKNK1","9.60215381033471","9.22926675898667","9.76128628307675","9.41516227742755","9.4580304268537","9.41773731189959","9.78972852585026","9.52603818038535"
"ENSG00000079308","TNS1","8.56718554975807","7.80978366167849","8.0488995531541","7.77633504849099","8.78400776484145","7.57864508224568","7.72385041498428","7.35535817357653"
"ENSG00000079313","REXO1","10.409481030183","10.9479952181196","9.72689698321651","10.1786254464208","10.5767753884704","10.3553016012274","10.256728354873","10.5879421505274"
"ENSG00000079332","SAR1A","10.3065580071631","10.068065644183","10.6464024461937","10.4582744274335","10.3852970254882","10.1800324606429","10.3911603635857","10.8807620627512"
"ENSG00000079335","CDC14A","9.5395157645938","10.087689066658","9.28143999364375","9.89046772235957","9.8812889892929","9.13634029413938","9.99171627460486","9.9956973495188"
"ENSG00000079337","RAPGEF3","6.76964137621106","6.12630352102743","6.76646118314417","6.36733377825204","6.8215279634898","6.81137949845102","6.33159790744705","6.46570344651711"
"ENSG00000079385","CEACAM1","6.56342495917901","6.76028374261747","6.42643312966015","7.11267310425277","6.8423499011128","6.96334508371429","7.43562206361426","7.25814975814298"
"ENSG00000079387","SENP1","8.88477380718543","8.77957836707207","9.05996363063519","8.9811455051378","8.88997627587185","8.77819887971356","8.86306335168701","8.95791201461668"
"ENSG00000079432","CIC","11.7210582573663","11.7711975459663","10.9289594862542","11.5146468357602","11.8271219728466","12.0852016303426","11.3353685217516","11.3786685360397"
"ENSG00000079435","LIPE","8.0096157887479","8.17134956899287","7.75284758724812","7.73092682324493","8.03154087045594","8.01343550367998","8.07976227105163","8.42815512110475"
"ENSG00000079459","FDFT1","6.44294439079918","6.25617556019987","6.10874484707345","6.12116647647601","6.91201911097771","6.73351789009648","5.73383253131547","6.30854940373093"
"ENSG00000079462","PAFAH1B3","8.17226572906078","8.2094934647304","8.12440120523919","8.33160413350013","8.10940045890516","9.02082359600512","8.2456382777823","8.50369277870547"
"ENSG00000079482","OPHN1","6.97727968716002","7.08695828057049","7.23849078921699","7.47631499042159","6.82302905034581","6.95843663571833","7.50975857464194","7.50168692973073"
"ENSG00000079616","KIF22","9.35407876026685","9.5185114374813","9.01895572112253","9.28778024963469","9.57624298137359","10.220943388303","9.45157495111387","9.6258068149118"
"ENSG00000079691","CARMIL1","7.74112541096522","8.22026329689741","7.70503950919378","7.94241293956282","7.49110188561393","7.19765414662868","7.87348354735012","7.65104650872497"
"ENSG00000079739","PGM1","9.79771950805897","9.20122331412473","9.81520719446704","9.46389924768153","9.72795679673213","9.58290193070973","9.7626345783555","9.54639764583934"
"ENSG00000079785","DDX1","9.93779855224374","10.2543575118057","10.4278314083375","10.3115830652844","9.9840644446622","10.3558155431929","10.2554342738055","10.2029852519774"
"ENSG00000079805","DNM2","12.3381981624022","12.474160911198","12.0276089900229","12.1262039818376","12.3173129104781","12.6880624551408","12.2982436320432","12.16350087031"
"ENSG00000079819","EPB41L2","8.41942866798382","9.51112759812868","9.11918642071819","9.2590541892317","8.59953730672862","8.28551808649651","9.02180714277597","8.97782494674287"
"ENSG00000079931","MOXD1","6.04155813263682","6.74905988578318","6.22080873300026","6.51795247580145","6.10549953035219","5.82470276756528","6.14106031419327","6.49501557572689"
"ENSG00000079950","STX7","11.0883834501895","10.3744806984495","11.363780318321","10.9591000095435","10.8690065031469","8.84293521206284","11.018076789487","10.3095697759115"
"ENSG00000079974","RABL2B","8.49030179198429","8.73564471887364","8.80580341450993","9.2035915270676","8.73975587663625","8.60946667419869","9.21344631507124","9.10442253144663"
"ENSG00000079999","KEAP1","10.2441574580874","9.68827066572806","9.73072836423091","9.8065870966059","10.0946367420229","10.3045315778532","9.87029828863144","9.68212428484404"
"ENSG00000080007","DDX43","6.45245183239321","6.06847834755651","6.19093453700798","6.51697675288162","6.10911241889907","5.68360527851519","6.75143170450732","6.27736854592377"
"ENSG00000080189","SLC35C2","10.3260889198176","9.74975357650805","9.5814691129743","9.87851643403558","10.1932947731107","10.3711298562414","9.82287228532511","10.2537403267784"
"ENSG00000080200","CRYBG3","8.41834269382209","8.18119755286863","9.16737788549181","8.04979873182039","8.50490971514727","7.90174545042237","8.70019677335632","8.0906662144254"
"ENSG00000080298","RFX3","8.45494532118426","8.04537180685365","7.96142158660104","7.74806920542914","8.25321898744215","7.33115329371859","7.83009440434468","8.14627819595852"
"ENSG00000080345","RIF1","9.65824913778813","10.315999252032","10.2042833962907","10.0248612256085","9.55409818516546","8.87728421142161","10.1350146453535","10.021251658908"
"ENSG00000080371","RAB21","10.3702049833156","10.4400579675705","10.7715982035222","10.526575053791","10.1980583346703","9.4263936840985","10.4976537790566","10.1898890948123"
"ENSG00000080493","SLC4A4","7.31297601807043","6.90538280676096","7.21858535159472","7.15038495238098","7.31595400469612","6.83140747459188","6.94323003956074","7.34884168302705"
"ENSG00000080503","SMARCA2","11.6861312688383","12.2775594062092","11.8586242603582","11.6591075263226","11.7835675442603","11.3578385938592","12.0015317442955","11.767933823202"
"ENSG00000080546","SESN1","9.12494070718905","9.82741416532364","9.53915168337238","9.94637554913235","9.83629885682662","9.48764068662815","9.40407531941985","10.376714003086"
"ENSG00000080561","MID2","7.73827170444169","8.16667849778939","7.53077065600853","8.02410334849312","7.84613242826481","8.19450418923931","8.21386261705082","7.94410403117651"
"ENSG00000080573","COL5A3","7.77359876691742","5.9370628101244","5.78146378666461","6.03491060870939","6.75639533627622","6.92862995025249","5.77985834473937","7.34677576786714"
"ENSG00000080603","SRCAP","11.4375111871719","11.6047233483249","10.6046924781516","11.1017984146465","11.4938213141839","9.27408397730941","11.1253537143862","10.4786377910448"
"ENSG00000080608","PUM3","8.48453213614918","9.09894552927429","8.6614356752623","8.36930517031429","8.34180478135733","8.50538572856586","8.62931833585842","8.8101993388857"
"ENSG00000080802","CNOT4","8.85268017940383","9.04297545506321","8.93343395831044","9.063714603796","8.81696242475427","8.60546098240917","8.98643354271233","9.0399502258772"
"ENSG00000080815","PSEN1","11.2957916641834","10.7037607388497","11.7035071328579","11.1474795629808","11.0962807112772","10.761474385556","11.2698582699353","10.6906067483875"
"ENSG00000080819","CPOX","9.07286202986022","9.09791100815014","8.84835658477122","8.99653043894674","9.16724613935462","8.53279792760941","8.9782147395923","8.92275733113548"
"ENSG00000080822","CLDND1","9.31279742072024","9.45041143042739","9.56856943829874","9.42968267591478","9.48300698043533","9.16199512384474","9.53181165380575","9.66887785157857"
"ENSG00000080823","MOK","6.23684441509498","6.35265647178459","6.20522585846078","6.45366038403642","6.03858319561643","7.16832392594186","6.52355586004275","6.57467794726634"
"ENSG00000080824","HSP90AA1","13.184277665641","12.9968390992542","13.3503004145134","13.0830793297568","13.1755655111739","13.2606512519669","13.1554581462305","13.1530713025795"
"ENSG00000080839","RBL1","8.15720663978833","8.96769274401702","8.25722630299753","8.62187792564035","8.65763352293582","8.07129142695406","8.92231441400838","8.74541063653258"
"ENSG00000080845","DLGAP4","10.3546490095459","10.5483308625491","10.2477753681199","10.3343956047678","10.6748745740069","10.5484356907058","10.3350312949387","10.2942485421646"
"ENSG00000080854","IGSF9B","7.15581089000836","7.63412954090817","7.84472614908809","8.32863665324966","8.04086115326071","6.62946272805954","7.90943007670273","8.38131095302008"
"ENSG00000080947","CROCCP3","6.34369495638051","6.95444903727917","6.1151838276359","6.39058673965212","6.59307217381381","6.35620921564728","6.37955327068221","6.79996094367834"
"ENSG00000080986","NDC80","6.53190350866787","7.07628288708916","6.6135605395795","6.7307502734037","6.53172180181033","6.38123737156743","6.62871104585475","6.86023402793858"
"ENSG00000081014","AP4E1","8.85745844404117","9.52976124795231","9.42128205349207","9.37631281804718","8.93289158983742","8.5173520596494","9.39149602005035","9.27115430807842"
"ENSG00000081019","RSBN1","9.60626652308364","10.2650094909201","9.71909120169764","10.1629193002757","9.53804046550721","9.5403594178715","9.96434673926093","10.1992864501642"
"ENSG00000081026","MAGI3","6.70574342938988","6.8498662417882","6.41737494275102","6.74408770623652","6.77692914570883","5.98831397768379","7.18484729174","6.86582089685771"
"ENSG00000081052","COL4A4","6.59588143751062","6.89302177907316","6.54669798782754","7.36421030917716","6.26342011217505","5.89535529636909","7.08257501305627","7.13036001840911"
"ENSG00000081059","TCF7","12.7252882560133","13.7833438311168","12.2079063733032","12.9898866894557","13.4339515154888","13.1139076124606","13.0115828294467","13.4334006729777"
"ENSG00000081087","OSTM1","10.5160551288475","10.1236821739529","10.922889766093","10.3490212023895","10.3704851184504","10.1352898982156","10.6045415909176","10.4156364553381"
"ENSG00000081154","PCNP","10.9715272295779","11.3292393606385","11.6599980109427","11.4183772202993","11.0844293561934","11.1390814328289","11.5775423078613","11.3009260609109"
"ENSG00000081177","EXD2","8.27012613303479","7.91051025802383","8.23098376188368","8.08063407910854","7.87215017522366","7.95912505422985","8.25976152591731","8.56038665048456"
"ENSG00000081181","ARG2","6.30169234654587","6.04975899983954","6.88728051902172","6.21657606731237","6.16516775556409","6.16055364538983","6.15857361720624","6.34888758971505"
"ENSG00000081189","MEF2C","10.6267792920565","10.5892234850562","11.4594582760139","11.1945001299316","10.7992550346975","9.52993437103723","11.4480790137601","10.6160679454655"
"ENSG00000081237","PTPRC","15.0103913775796","14.8417913728789","15.1702771485478","14.9789243142055","14.8783598878792","14.567470663515","15.0228732972944","14.8693710288071"
"ENSG00000081307","UBA5","9.12401792832837","9.1873840415109","8.988633593742","9.01213780481225","9.19255859643978","8.70626812681431","9.32776999907989","9.50745144400265"
"ENSG00000081320","STK17B","12.4722935027081","12.5318319629665","12.9367076344859","12.8935986548342","12.866519448117","12.0217892232405","13.1662471810277","12.5213133849541"
"ENSG00000081377","CDC14B","8.48987679924156","8.35938017252253","8.58972600719314","8.46314248579681","7.99319446894958","8.40803581057408","8.45068104450858","8.40355687420886"
"ENSG00000081386","ZNF510","8.50498789885545","8.99925564853104","8.31459521046417","8.35503936050505","8.43424676588484","8.19029126616394","8.63001835728588","8.64769689587638"
"ENSG00000081665","ZNF506","8.27866701287207","9.25696286803177","8.60270570985949","9.05031641139626","8.81039706301847","9.26411260655227","8.60783901115133","9.25992704704689"
"ENSG00000081692","JMJD4","8.70832902538608","8.14539554662707","8.18411569042014","8.38308244558542","8.99796322271199","8.91599210589117","8.32481835901797","8.4405152638456"
"ENSG00000081721","DUSP12","8.33758465764419","8.95071029875003","8.76828018355567","8.71252108309989","8.51911147247451","8.9343045808928","8.74385024921975","8.75652691279388"
"ENSG00000081760","AACS","8.88470097799641","8.37623303507537","8.41336606488909","8.59988574139371","8.43375954947955","8.81953445352422","8.67832547631152","8.92321973696907"
"ENSG00000081791","DELE1","10.4973666470786","10.6221375666235","10.3804557077993","10.6578491505815","10.5006799621499","10.3373077833887","10.3255664340433","10.3098866526995"
"ENSG00000081870","IFT25","7.91524327116897","7.98644387115042","8.02278964606885","8.05092384645678","7.77382223118304","8.45860553593372","7.87461588314649","8.21436001519687"
"ENSG00000081913","PHLPP1","7.31075189099899","9.18109266627177","7.8225228576343","8.44971168076544","7.93247556728729","6.95678405596805","7.55746935412833","8.12262006141473"
"ENSG00000081923","ATP8B1","6.98335014696117","7.10097913659389","6.96002826530657","6.8298048665131","6.47970905052818","6.63284389029274","7.12124520677754","7.16743665564364"
"ENSG00000081985","IL12RB2","8.02161306849843","8.71492782121745","8.5938087951979","7.54513907288518","8.07086076348339","7.65804044990267","8.19313618631218","8.0617136272926"
"ENSG00000082014","SMARCD3","9.84159976260824","9.54651557694469","10.1536744861579","9.80791759883302","9.74708679149932","10.124127155956","9.82512757641878","9.1004828416675"
"ENSG00000082068","WDR70","9.21356539380979","8.68026206054899","9.55071460672384","8.78579691621013","8.60547069942517","9.15320576358363","9.1301607101093","8.93439960953681"
"ENSG00000082074","FYB1","12.9416580241522","13.6609069886956","13.0118670792252","12.9046284949648","13.1504115055393","11.7990224286419","13.0335537348609","12.9873214225139"
"ENSG00000082146","STRADB","8.55557081974228","8.96836684615427","8.75565718159797","8.89460856762226","8.8468247763739","8.60145938937726","8.71252772233682","8.89720650195098"
"ENSG00000082153","BZW1","12.2222553177899","11.248407102674","12.4103141427512","11.997988139195","12.2403020703794","11.1217745076178","12.0349832312682","11.6463275230091"
"ENSG00000082196","C1QTNF3","6.16603680839883","7.4156544614833","6.82163260508278","6.71118483975332","6.48918734218244","7.07059399158031","6.52661347570804","6.98162867245082"
"ENSG00000082212","ME2","10.814026453117","10.6515455301906","11.1990813717684","10.8421784787865","10.793120982638","10.3856684482316","11.0186375288443","10.5301752176317"
"ENSG00000082213","C5orf22","8.86297828796861","8.96197852513617","9.12018875389503","9.03149101756301","9.11041363400601","8.46295567700091","9.08033963281604","8.40969149805331"
"ENSG00000082258","CCNT2","9.26177539991265","10.0307500076076","9.42558309172945","9.65064263091051","9.38382871558651","8.68452138566574","10.0986784553295","9.91803918819392"
"ENSG00000082269","FAM135A","8.01883432658254","8.39071250224227","8.59287896216694","8.28579940686126","7.82366931493156","8.13840380013013","8.12396733122223","8.11102326045597"
"ENSG00000082293","COL19A1","6.83719413187576","7.05418705786096","7.28653707082576","7.44480507145274","7.17517722261538","6.06131448361384","7.45377903384018","7.09245379243837"
"ENSG00000082397","EPB41L3","10.4043096058463","10.2094297059269","10.6752727852283","10.4096784241258","10.3936126026244","8.38657964748308","10.5297575812175","9.47818579924869"
"ENSG00000082438","COBLL1","7.87219902549742","8.75537529221766","8.32941289233202","8.79588185045721","8.08197387661473","7.5218102963199","8.80173781585632","8.77326076962929"
"ENSG00000082458","DLG3","8.57088369349583","7.66521456743955","7.63812774572038","7.96335305652804","7.49919815609626","7.92181160507517","7.78906577645626","7.8429933205354"
"ENSG00000082512","TRAF5","9.19679869709899","10.4373924237779","9.66449704694975","9.96284543610317","9.37127718743586","9.55842135307164","9.72778202352589","10.2656082437522"
"ENSG00000082515","MRPL22","8.41419631123441","8.38350054176338","8.50507994193945","8.26469400576419","7.99700451719354","8.53626827108123","8.24380602827546","8.38283447718116"
"ENSG00000082516","GEMIN5","8.81658858440254","8.6230754074642","8.84963181379636","8.88241020277134","8.82999995955936","8.4167707710308","8.77598151201598","9.03552140253814"
"ENSG00000082641","NFE2L1","11.1655882158721","11.7618294993734","11.386157986492","11.2589663079131","11.2694520036505","10.6644742559963","11.2207846296815","11.0060216546857"
"ENSG00000082701","GSK3B","10.7841575185667","11.0848015362548","10.8519314801368","10.6486311476677","11.2524880937367","9.97285623771219","10.8584710553269","10.4797654022856"
"ENSG00000082781","ITGB5","8.89489326396142","8.14616990084277","8.91944881762272","9.02779533449962","8.11726406397428","9.18713404930528","8.7583544745502","7.39477594676093"
"ENSG00000082805","ERC1","9.31569414444805","9.82987816146142","9.37434934736236","9.47222185969201","9.42251031689856","8.61441088292019","9.65183491144471","9.59020428673774"
"ENSG00000082898","XPO1","11.3006740593065","11.7851724348873","11.9675039483792","11.8937662770598","11.2639425424891","11.3247693339904","12.1050465949749","11.8436527601184"
"ENSG00000082996","RNF13","10.6855150798971","10.2759272928573","11.4633821193142","10.8420759655464","10.762817742286","10.3850718776901","10.9393712813497","10.4122120795668"
"ENSG00000083093","PALB2","7.92953454988266","8.63239535150915","8.38233710913056","8.14133753429684","8.20191729721133","8.27248546993599","8.25018040881187","8.35834570569954"
"ENSG00000083097","DOP1A","8.77856398147841","9.22519128551104","9.09522566120728","9.00185941375748","9.05981134547578","8.51865897598808","9.07662629535747","9.437916583212"
"ENSG00000083099","LYRM2","9.07588970489675","9.54859318642206","9.50020712610134","9.34581758282125","9.06259648762458","8.6586644268404","9.04461064316365","8.92098181516078"
"ENSG00000083123","BCKDHB","7.70938710607798","7.97940555850596","8.02026225622926","8.33052524733445","8.18507120250585","7.67940831141861","7.80198179152805","7.98845150545493"
"ENSG00000083168","KAT6A","11.4178196478141","11.8475253946039","11.3974599648425","11.7388786141623","11.4423058214447","10.26578062287","11.5159400243259","11.5146203368002"
"ENSG00000083223","TUT7","10.3088394789468","10.7890742048991","10.7895944359893","10.4314897964201","10.0576213962169","10.1635358237879","10.3681838009323","10.4209317297469"
"ENSG00000083290","ULK2","10.1416105959036","9.48793040269497","9.94246252104523","9.89293207947046","9.63405252143152","8.52011783441551","9.42031342513554","8.97853885352857"
"ENSG00000083312","TNPO1","10.4433224015872","10.2540694485689","10.7796109353703","10.490873177737","10.332472765604","8.95952449082407","10.9987899575639","10.3941994029034"
"ENSG00000083444","PLOD1","10.6912031967727","10.2223934904695","10.645808662178","10.5474202426893","10.4991339742724","10.9628583951023","10.6164103388512","9.72644172344853"
"ENSG00000083454","P2RX5","9.21096076425535","10.6014755837267","9.88853360454081","10.056484454211","9.33633996342755","10.0859535242687","10.3257379772154","10.4712109872619"
"ENSG00000083457","ITGAE","7.92703564679183","8.48791121135996","8.35729128861789","8.27153917010323","8.08221634897246","8.63771885080658","8.21175653083073","8.36555364639652"
"ENSG00000083520","DIS3","9.75889436320909","9.77379517701","10.0901129135425","10.0861486523279","9.58225396818772","8.86160830575525","9.9308996771897","9.91852243333942"
"ENSG00000083535","PIBF1","8.01743751956564","8.76640847550277","8.40641868750911","8.44938851559924","7.82030767751516","8.5723005093998","8.55002720095867","8.51409284146504"
"ENSG00000083544","TDRD3","8.50352038682312","9.09607133094181","8.86602179390166","8.6607971605574","8.5706705461343","8.93656887954883","8.74600102148395","8.90674893301207"
"ENSG00000083635","NUFIP1","7.52255035484945","7.61123583620129","7.70178280921147","7.36082846795595","7.39769942896361","7.44786187080458","7.43718002667989","7.56677786563099"
"ENSG00000083642","PDS5B","9.85644619677845","10.0127337915195","10.0696498631653","9.90447405850768","9.50681080328526","8.99607686434206","9.67764649377703","9.97129360477682"
"ENSG00000083720","OXCT1","8.85197322642628","9.29119397630432","9.1272256953723","9.24875837498497","9.16793363465149","8.97456949711336","9.35623987469269","9.47733795145934"
"ENSG00000083750","RRAGB","7.19641457585612","8.03513223799222","7.68833673006436","7.69268847551668","7.32268248158858","7.96287493257122","7.81164563207691","8.15859727833694"
"ENSG00000083799","CYLD","11.656204796223","12.2006528294884","11.9491032187727","12.2120955061553","12.127388960322","11.191954597905","12.1251809926574","12.3736847828079"
"ENSG00000083807","SLC27A5","6.89484095986519","6.98133020413713","6.60014811277723","7.11143279526195","6.96738718974669","7.68873321875134","6.86533730652303","7.10400164609493"
"ENSG00000083812","ZNF324","8.39479343722504","8.76410971244518","7.84808155655466","8.14946148162862","8.53756819694373","7.82631694787665","7.96378118912477","8.07649790812524"
"ENSG00000083814","ZNF671","8.57541256329103","8.40837836102399","8.60930543539697","8.43403542326685","8.44156232212737","8.60122237001751","8.38817887870881","8.87003922926182"
"ENSG00000083817","ZNF416","7.25140066700267","7.17309300384218","7.42261919881707","7.1774090535884","7.5180512478196","7.70825955871868","7.32474590835377","7.78144982105725"
"ENSG00000083828","ZNF586","8.75154081505602","8.83794851654284","9.16204754395202","9.01403074786485","9.00071604757639","9.25685662466804","9.12319509689164","9.16718016797762"
"ENSG00000083838","ZNF446","8.11630096869628","8.32991435940214","7.53084405385524","7.97934544301978","7.90276111911108","8.80164874756716","8.05249140820511","8.3470460296523"
