"","RS08","RS09","RS27","RS23","RS02","RS31","RS21","RS34"
"ENSG00000100393",2605.63553482186,3173.63786862264,2653.13415889065,2453.0809675935,2829.78620784154,1054.11626848299,2732.25118256298,2101.718430894
"ENSG00000100395",918.193023128174,996.165665862614,772.232194310922,874.713435141168,817.591887064124,900.06109449327,927.078886842505,975.812596323132
"ENSG00000100401",1514.97158511351,1214.46421952545,979.812545748498,1043.42671113074,1382.56084973018,2077.23945708634,1078.6329579622,1460.2216316672
"ENSG00000100403",1848.39955819239,2510.56797463314,1470.34406192589,1826.1740309618,2019.39782759234,1543.92238154346,1776.03829671,1671.11929712131
"ENSG00000100410",406.254399927041,259.093602580582,446.077587468022,337.214386016708,380.342689225714,504.072701045519,328.5652104065,327.360601479055
"ENSG00000100412",2665.8870448908,2165.50358771249,2423.63576035037,2228.46084940365,2486.97197079582,2710.47003318366,2467.4967497854,2056.0817099586
"ENSG00000100413",1002.68650020454,824.792355033878,531.091674964416,638.299121876276,1052.54188314017,619.156854447429,805.295076958967,582.453718004548
"ENSG00000100416",184.977922128886,298.388761656192,170.632866773687,286.588298460463,207.954241355903,497.573614240397,281.367841984776,542.221721565411
"ENSG00000100417",315.031706811802,267.722030771804,242.653838290913,254.011963934899,302.271566543407,443.911433517299,235.750840183069,317.467625662575
"ENSG00000100418",585.175467314939,949.767508314747,612.101910022875,474.263547693097,762.7606940718,599.190350636441,824.820910565583,530.701182613564
"ENSG00000100422",2368.30928803756,2060.00018550872,1708.64013517828,1846.95194048538,2351.04961788291,1512.82592344529,1553.58598469239,1862.29561656997
"ENSG00000100425",1079.44803882993,1554.64892052189,1201.88530487223,1225.55137640116,1282.95805174096,1281.0764791456,1235.91891221926,1483.93400799256
"ENSG00000100426",893.932937189925,1157.63467851006,1007.04088688461,1019.66789259024,1041.8592871347,627.623293973144,1116.29279557402,860.287416455641
"ENSG00000100427",1093.23176754137,425.511792748862,689.255454030755,622.641169944429,734.279745313131,787.53181143592,592.690909838004,946.244584321104
"ENSG00000100429",906.456543081115,821.340260598172,579.965439796031,746.355632133269,991.703049276382,1245.30527347797,719.77255320596,974.235540057231
"ENSG00000100433",60.813597549681,46.2589672679726,28.7967355722043,8.80597041172616,2.83614987149505,1.31710073608471,25.1177246986022,19.9674860129912
"ENSG00000100439",574.032492855539,542.943743823169,529.231594308032,426.324859030933,440.047306963307,515.624617402009,391.694698511759,396.153313532777
"ENSG00000100441",1861.76905858557,2109.15354925908,1401.39496642808,2020.23685099729,1749.56070482774,1463.85657833645,1818.24003340452,1770.16802473455
"ENSG00000100442",374.196318066552,553.242325813398,650.071294240156,506.832145313446,387.452054987138,820.276325755573,536.653265521994,522.862805405164
"ENSG00000100445",586.035856217455,505.064599828335,425.115270617806,433.078735843671,561.397778458178,1022.89980078023,398.946762970735,662.426728396939
"ENSG00000100448",53.9339134753457,3.14881527709105,9.14733842094699,17.3596568756182,18.8915538514399,20.4216631662566,249.242721706062,39.0102990702832
"ENSG00000100450",1912.29899326381,952.130987579736,870.779435626045,761.851791472434,1185.03318607582,7702.18200917891,1191.14047599958,1015.46262731956
"ENSG00000100453",3422.18405781095,2114.59888660081,2705.0463155384,1182.78790693792,1474.91366978044,3977.87322527208,2251.38757471583,2211.02579630262
"ENSG00000100461",2099.48169803016,1747.76981608914,2164.32839868444,1864.14596648072,2089.99791312154,2085.19650400824,1957.44330748615,1558.45967327849
"ENSG00000100462",550.747871455821,372.806733271722,634.738216532401,554.566752391855,693.417673120917,605.416943309065,582.362992344648,489.195461123689
"ENSG00000100473",38.2258420825111,70.9070901392817,72.3891582892905,225.317906170967,40.0806124253442,62.7520697836251,85.9715433041632,189.465453023069
"ENSG00000100478",154.353981384136,249.718264578665,194.979224019617,126.183276538134,157.650098376908,173.917419862479,81.1203469183409,254.633556742661
"ENSG00000100479",13.3118133774419,5.10574109771603,19.6521235987612,32.6878448261946,17.3153482932813,7.08516262295575,1.37061354170363,17.6058695357559
"ENSG00000100483",136.134726434667,153.692289609636,154.313717231157,201.739304817803,164.745250404532,175.685439151677,192.261003506718,248.256297328316
"ENSG00000100485",1159.41932395127,2120.38113364086,1973.55094570317,1640.87372510536,1275.48653599973,831.23799988928,1735.08435168707,1330.63630604298
"ENSG00000100490",127.480934176539,134.410157837155,224.174501356059,145.716594661712,104.735351446295,87.85274827695,122.402319324697,243.012283548567
"ENSG00000100503",3438.03884507047,6861.7786220003,4818.50159813602,4402.88081550001,3632.81078917568,2805.37674836013,4782.30785299589,4825.41373224445
"ENSG00000100504",2118.86555141587,2263.12301607616,3515.70311518511,2377.20091886357,2310.35198356987,2069.51857489631,2545.781718132,1065.0506895566
"ENSG00000100519",884.599137181333,600.520549594647,999.695719748817,795.110084541848,755.820098736531,662.227322417516,748.163675676095,1109.60117694517
"ENSG00000100522",415.587937303288,198.000837379095,248.525580409551,338.251937869474,245.825949882533,140.602067759579,317.4700018479,276.491491074071
"ENSG00000100523",391.026376193617,586.450862050863,494.536353659147,500.979552832399,430.518070848452,249.459681853634,388.418828536391,669.627465420087
"ENSG00000100526",6.63786509778095,20.7043620782026,18.4681305334266,12.9754529700828,8.15620636471358,13.6420223845141,13.8799558825257,14.5546716352303
"ENSG00000100528",1118.92429280075,657.320451885868,1730.9647654106,1225.51115785799,1372.30989276571,1009.22058643767,1369.47825469847,974.747429468721
"ENSG00000100532",214.771736549182,193.545718641778,281.625827622445,217.842599852591,127.995560812659,336.318469020973,141.134600917883,250.35342634534
"ENSG00000100554",639.051845431241,373.893876927972,841.628858318702,588.579995436161,545.767466994064,638.834701973575,523.367119429693,451.752298185968
"ENSG00000100564",229.670635884034,216.920197222297,186.871661385305,137.180814102034,179.865759495982,231.65833226777,189.026702616608,283.709504353226
"ENSG00000100567",691.229944804727,653.71970179985,978.425146257147,759.037885418093,711.175015098104,1133.08750559083,772.617145930657,919.041632464196
"ENSG00000100568",1747.84292219208,1417.22205752901,1699.77980620286,1745.70043754129,1541.06165972101,1428.64626648831,1484.24517199656,1311.9987426386
"ENSG00000100575",258.088222977623,284.463999555776,329.145591556516,365.501781661447,316.869889272544,396.810784722985,328.324087283588,341.373231956217
"ENSG00000100577",135.453411508309,114.380328683447,150.463561787066,181.309370184537,142.835256188145,163.004976414935,113.514528758636,74.8371686955656
"ENSG00000100578",314.993742814171,717.814986262948,452.788139833463,607.979819042763,395.49222447612,359.623361251175,588.32142327813,664.910776955567
"ENSG00000100580",691.848713895375,575.078064608685,754.62965828049,851.899692466019,560.687358862578,286.961084490312,873.90035569926,767.973202928295
"ENSG00000100591",1127.6790068284,1121.99696920617,1450.63796794787,1213.63041981747,1054.15299798218,1825.25846407328,1181.87205568965,1425.20208332209
"ENSG00000100592",492.369337197436,354.718470793156,522.85188055116,357.587689051368,245.244373086451,85.4557754770879,419.663131308356,300.002985352999
"ENSG00000100596",2780.6308405973,3247.57364029788,4744.83435471358,4142.12456789855,3177.62070225426,2067.25092622073,3214.11550449011,2238.17417195378
"ENSG00000100599",8428.6818656038,8293.05720648668,6274.03923150003,5951.15047372159,8789.83181229019,8483.37623332462,6674.09004488717,5419.63817733333
"ENSG00000100600",231.629112676301,199.566567885049,126.798252631522,222.110899128874,152.768961871671,87.6791677370111,255.075754865852,289.351942936887
"ENSG00000100601",147.157350739519,155.246608646433,158.843861854569,111.337763371076,130.811932305531,197.453331364474,115.362227637857,167.339482354231
"ENSG00000100603",1169.25637786585,1360.12483214699,1586.78085780161,1368.45036176753,1355.76923475313,1332.87576663108,1246.82709996264,1177.78895721542
"ENSG00000100605",1806.57756919785,1533.7954958594,1345.72271952256,1468.3109327675,1552.12825634094,1007.79149277853,1280.03176632012,818.140493275222
"ENSG00000100612",2669.55021056061,1205.34315935332,2463.23777683127,1849.58488767957,2222.25579999224,2072.55250118439,1753.90456315221,1566.08148908454
"ENSG00000100614",1467.8494042678,993.59205527577,1698.57566491582,1537.54664782898,1076.39553384739,1321.41674469213,1229.62962345001,1317.38817686401
"ENSG00000100628",42.2107446981058,49.9255028178528,25.0496794358582,42.3603068374256,51.3636421798748,82.2981656924841,19.9032198133351,29.3845089727889
"ENSG00000100629",72.1236543444595,161.711597442746,85.5646871213615,86.9352064676247,77.5903569250109,41.2714759874053,64.638286722481,76.4118398940817
"ENSG00000100632",1389.16713304881,912.247805907409,1829.54525496339,1435.70147543604,1252.12708850728,1320.05299954838,1277.26992587846,1119.46134172839
"ENSG00000100644",1869.63480175957,1749.81852289114,3143.87071863126,1588.73493251791,1901.89097932595,827.28011846797,2496.60688666294,2190.57358152326
"ENSG00000100647",1984.71226979113,2121.10596453705,2009.95126192,2308.22285784555,2444.80615357739,1249.34647861125,2258.8535127541,2003.74017850986
"ENSG00000100650",5042.28105798682,12126.7068815517,9145.72204217402,10853.883608392,8495.09493275721,9965.4225969753,10459.8198420213,8189.53857242738
"ENSG00000100664",3444.61525156563,2175.0309695474,3037.56922912926,2608.62744966075,2955.11827355625,1509.2980623447,2524.53528914348,2698.37607525889
"ENSG00000100678",6.03694138327781,6.50495866015351,25.0464137052489,14.4440777101915,12.5865250706013,1.83889263070855,19.0449434623469,7.25739216840048
"ENSG00000100697",1733.27848856452,1813.08910254003,2454.06179236601,2011.22495995841,1753.35204338481,779.706879677895,2174.5579419439,1810.99613092044
"ENSG00000100711",313.271117712641,195.856432871469,315.561366978951,366.586117073762,243.202346376181,319.891495584905,277.244808386249,263.164473308639
"ENSG00000100714",702.675542630288,848.283303534235,758.028864434033,814.327284382122,771.401529826746,759.742779427756,703.009628951163,828.802005127234
"ENSG00000100721",705.489336236493,1124.40672274694,1253.65574237652,1546.96482823094,737.469786268813,988.183844129236,865.742347091668,1661.71735427065
"ENSG00000100722",611.433092765621,1147.9889700025,937.872144371108,859.7982245466,708.96142284111,789.051429072508,912.979222382339,817.325664796263
"ENSG00000100726",581.29146557354,667.237886239809,338.592724516468,490.916787275759,628.769618732822,852.466619384598,432.143913012719,626.514125595814
"ENSG00000100731",1408.56442099756,2805.19729110225,2408.01437052832,2418.40668680764,1881.95860816298,1387.25960739232,2410.44313301104,2271.1325798507
"ENSG00000100744",421.769738585199,236.014569146967,424.217803654217,337.980764902729,398.294307053996,290.703370904223,405.688619602157,401.134681660534
"ENSG00000100749",326.391163965364,345.848609392772,355.718477480455,389.495133907979,248.661633183437,415.686601799569,386.879883155893,415.252697520973
"ENSG00000100764",1171.73889558025,1078.96006161226,1688.4252172955,1074.70848890592,1219.44811275886,1348.27625156842,1476.5532022072,866.801083410982
"ENSG00000100767",56.620874105343,35.0216699666289,59.9574955212707,77.0033899084396,48.7508381634683,169.426503665858,36.8963598841919,53.9048119833443
"ENSG00000100784",372.751618783456,307.507188454143,421.473718702758,281.801726692166,312.584225317523,65.1233839787295,428.382611795205,422.138988593565
"ENSG00000100796",2263.58223248214,4088.91503084899,2605.36098117193,2842.02613273942,2479.60276055609,3007.22587750604,2900.92554175125,3022.62307122663
"ENSG00000100802",180.542589406327,247.692634797303,203.667185963877,301.534270121301,209.798966293709,266.828205225647,206.989463102454,262.603755325559
"ENSG00000100804",408.280307300326,267.281848621226,373.410456275187,316.796815756507,435.281702584681,525.202478224461,362.158166545201,343.124070229393
"ENSG00000100811",3289.89693192575,5269.32447102418,4361.00183286024,3763.41407028414,3246.28381943753,3641.09412583305,3858.79285691555,3698.21848901189
"ENSG00000100813",2343.30250219554,5569.58971122179,3030.53374463355,3333.29397068324,2920.00513818574,4374.21232390787,3615.41047959157,4731.35175042223
"ENSG00000100814",170.636144897386,212.444899308356,195.926321964585,221.806530694417,159.521727256044,224.830806440548,205.82858454445,223.427225895949
"ENSG00000100815",381.453712955534,1431.71160211602,667.172363503866,809.407533412824,856.616058431804,620.668040316576,748.760745041965,560.804735889477
"ENSG00000100823",1473.03516206862,1026.8564395812,1329.49845593875,1415.60452451627,1460.23943076863,1289.53619821823,1236.48995292003,1248.29755624689
"ENSG00000100836",2302.20493164429,2430.95025203299,1880.89415927228,2032.17129598605,2514.55686491364,1835.43285677089,1890.08839995042,1588.4659000805
"ENSG00000100852",516.946107720213,786.359575284315,668.533446401368,685.183285050853,865.098595119531,195.738831414733,767.003849633488,724.614699417461
"ENSG00000100865",528.451917201543,304.779399620233,463.271459322198,443.894040696388,439.385849376927,612.999403239174,424.289997409658,325.745015247582
"ENSG00000100867",17.5793094701476,22.6424131818301,24.5172997715881,8.82068698169829,10.9972508329611,30.7176751736888,17.4212656057564,17.0672057146045
"ENSG00000100883",785.459505125433,592.581915582647,962.990318509829,748.458406683517,667.187048944352,767.541473576049,719.672757917017,942.982814906916
"ENSG00000100888",1630.32438993392,3025.22738589237,2026.77276924385,2031.81345180818,1590.32449803254,5728.63798182879,2145.78577913166,2970.70976511559
"ENSG00000100889",434.544127998075,242.198709278225,280.483966334194,349.509926861568,318.587174887269,421.281752171654,272.880714801416,261.307036443428
"ENSG00000100890",433.824142352163,401.40861862742,468.422389209988,463.417383262414,536.093181685839,795.491893962304,548.454802188026,595.437982993115
"ENSG00000100897",1547.61443638644,1451.11541151427,1113.837422578,1229.83382820155,1364.8568699707,1509.27780615364,1168.32849811077,1263.56530843004
"ENSG00000100902",1708.01802673099,1081.38547788592,2077.97383661795,1583.48548627561,1716.31251215549,2051.8921580505,1523.38396542002,1375.97929102942
"ENSG00000100906",1560.05141359609,2739.24068247979,2504.27051332252,2706.30209925495,2622.58422479555,2351.71729940949,2604.46213575944,2335.10862963391
"ENSG00000100908",49.6833867189273,50.7103117773338,29.4473757344231,29.5608176552629,46.7070136013064,117.077615446162,42.4659880335811,57.8349317059326
"ENSG00000100911",825.563573030411,384.54918160465,556.397860948527,567.052465406056,690.008761702336,761.661399452073,561.246490408885,524.401072804877
"ENSG00000100916",50.9334045673388,54.8016657609612,84.1628991242341,70.2977659308937,52.1772263038871,40.2235263955125,38.0293183066548,60.8315860947564
"ENSG00000100918",99.664705190038,97.7111074162434,58.1364943071493,62.587388554423,102.430355044262,176.50155308407,103.768083492902,111.03482500685
"ENSG00000100926",396.568224711832,213.483004437021,334.393667179855,326.393156024692,363.488553160454,285.932898870457,318.301651268878,213.491029410885
"ENSG00000100934",982.990308123394,777.54047463069,1297.50290866319,1205.31950687599,1089.57576796718,446.910880502481,1115.01395622321,1011.50291273242
"ENSG00000100938",697.323989220976,750.630714035311,915.432064952102,872.847508723911,884.117732001824,1104.65263757565,838.824753203628,692.980430269609
"ENSG00000100941",751.097717738842,1188.25634714795,1078.3271941717,749.84293832912,927.269208928154,667.958592138706,1002.09662713486,971.029277181899
"ENSG00000100949",465.494353627085,389.710261391961,350.921844993822,388.96973258066,437.335061534427,736.530121970448,364.927311471897,460.861057218535
"ENSG00000100979",55.7988128336851,41.9527589181198,18.031824458303,37.5038296881244,73.8293684818563,45.5395507661327,48.9937667218118,35.4411231094513
"ENSG00000100982",1481.43068754608,1635.13595632991,1313.54687787336,1521.64532087268,1578.74926193899,2223.40412922283,1561.38387664997,1455.15289379584
"ENSG00000100983",581.097587411138,409.521218242571,559.568382644341,478.738570000201,528.526967171212,546.424888750721,443.539223202882,381.69467890559
"ENSG00000100985",142.35396706893,15.5297405571926,89.8598020916055,60.4694984403588,130.287390401431,58.5714335223876,171.723344958617,85.2630324334855
"ENSG00000100991",1931.73460662199,1425.54413568996,1535.52550043638,1826.14858456539,1707.78861603979,2553.51229520716,1867.92924743297,1805.20261405479
"ENSG00000100994",2021.84180024428,1874.92054428354,1734.65345711968,2051.93161142475,1864.76697566582,2025.29804491342,1987.19766039973,1954.15245205286
"ENSG00000100997",579.77752713326,700.667935823301,571.996270041313,555.431208378746,615.57382981106,837.4778106772,543.560114767882,589.396027554926
"ENSG00000101000",42.3317005597517,32.1500876269162,23.7455461046686,52.9269486940123,27.2367055110948,46.9455412829106,41.1095248524666,55.9219090366524
"ENSG00000101003",19.8677531677763,28.6610816763377,17.2096013086433,22.1567674913037,25.7885001190873,4.46853651754834,36.159730513344,54.9737629773575
"ENSG00000101004",23.9499452791099,65.7967643777824,27.93380939756,69.4252784227774,33.9875318790455,17.8443010435509,61.7815451449937,46.3330046363366
"ENSG00000101017",402.824159512455,329.774020089356,407.269089246318,683.655419621986,278.938940646603,478.270107175207,582.000126238312,671.957653205076
"ENSG00000101019",278.730840197486,358.236523388717,267.936377874987,219.941650134746,312.03775812684,328.866949940933,225.051093636926,354.785326293506
"ENSG00000101040",608.764529888468,1400.71142592359,814.095457441564,967.057646496355,632.442803788199,583.864817293689,838.358439322781,1051.33408269599
"ENSG00000101052",346.804952282741,399.522599789188,466.499545711748,439.242656829521,301.625559326041,406.568656226689,479.248142728218,407.599587476463
"ENSG00000101057",151.332203159841,160.20743723168,45.0275366644313,468.75356306977,81.1262943323291,140.448191830077,122.429893284041,54.059642704875
"ENSG00000101079",824.526868359779,921.282356718609,1050.75209599398,1083.71711310914,970.872471749648,897.032808891766,1000.06215658131,868.3276288576
"ENSG00000101082",1040.94776423481,900.003933708216,899.775400008491,682.35625916907,751.026761228209,1351.26969576626,785.5456925548,800.169428686452
"ENSG00000101084",2138.23028093078,865.423546335481,1839.47914408863,1481.49574730384,1792.71965724351,1545.336626083,1306.19800867587,1079.13698012856
"ENSG00000101096",2208.56508508447,1952.26871508653,1367.14582859444,1534.42091957641,1910.46127558417,1631.38991895798,1629.97775066653,2556.86831015685
"ENSG00000101098",115.915541856274,13.4085460608009,106.447789918579,360.329378531198,133.580169370249,625.94108774981,128.241155464486,165.734194682028
"ENSG00000101104",31.7074544021104,94.8449195056553,27.4678428771348,76.6157725618921,42.9065707434911,160.172781433705,62.5161317560171,171.70650039169
"ENSG00000101109",5224.83421493341,5541.13046244709,5607.87244178055,4808.77333648851,4740.39326713558,3063.97396935315,5927.59420107846,5437.30029250418
"ENSG00000101126",1533.55994648675,2771.40793123789,2221.27401810216,2116.47492043373,1854.44784802586,2118.45682821395,1898.18311005371,2321.63810800929
"ENSG00000101132",225.269723181691,148.916459231097,278.643942344371,225.594384446001,208.888775177616,198.952602126832,197.019373317704,181.991553287135
"ENSG00000101138",481.221272461089,409.641474266831,516.029344269922,451.974266644892,353.291508189226,499.633346699419,528.493450012106,625.08750383072
"ENSG00000101146",466.676182872759,428.786955733767,457.583387395485,536.158645085834,459.147505946887,551.310815371672,412.117071201573,558.115477314747
"ENSG00000101150",2504.59824486469,2385.54010593113,2776.41987282999,2430.91372054573,2532.13726948815,2764.94258602506,2481.4497282971,1685.04892959809
"ENSG00000101152",3944.32052470952,3053.46131464074,3024.69490361692,3270.95070174159,3571.45008263113,3214.86085743309,3006.67398865659,2785.36912108865
"ENSG00000101158",920.321364010174,1165.29896006237,1116.55361589299,1202.67877774262,1096.19753685488,1302.04581239878,1239.64772722582,1237.1472480702
"ENSG00000101160",13319.3522593858,10368.8890922452,11856.6717605672,11106.1962716708,12538.4962161618,9286.614698576,8742.01927386253,5152.61158374868
"ENSG00000101161",2701.31908884871,2872.51921866697,2544.50848948454,2774.21571674391,2978.29667414394,3104.57419745768,2585.67995651045,2603.55805511578
"ENSG00000101162",3784.74915423845,1695.51018994282,4298.96588214835,3740.4991800702,2284.67706291281,2495.30484686139,3017.47599260232,1015.86874526573
"ENSG00000101166",775.041905178175,862.687528924534,1084.84250166918,1012.2033022832,848.188347127788,745.290296333083,993.393988615908,960.955901481345
"ENSG00000101181",578.881431758188,545.827936802642,477.491766360364,472.178231163103,490.660450377291,464.814074705947,412.238647596922,473.621726259273
"ENSG00000101182",3286.48326802254,1623.37176187123,2402.06340608319,2091.73826574077,2821.01487892245,2624.47664717829,2154.79921681394,2000.25473597128
"ENSG00000101187",8.94715690650007,12.7201395985369,12.7213315347735,23.7758067981596,3.77938605638985,11.4588130767075,20.0763179969554,21.5322825750968
"ENSG00000101188",41.9216440907263,293.857672133122,54.6583442226824,49.3736463203491,176.60615042923,254.826318177702,53.6820787823951,40.7896678000708
"ENSG00000101189",406.550779254716,390.937782033674,358.203364933403,340.8977270711,373.046529924159,561.211473202468,328.788670245459,353.153149412135
"ENSG00000101190",310.010701168177,319.465322225827,234.467556641456,259.809998027139,294.936734946225,154.505193144594,305.729963709682,254.627164793192
"ENSG00000101191",1764.89030940844,2184.48954890315,1533.17665246538,1784.1176634826,1797.05460819739,1417.93751273944,1755.37071244371,1997.89326067323
"ENSG00000101193",1837.97382112844,1728.70306983482,1633.21030913195,1539.72468006456,1583.24280259741,1099.21420991531,1728.53600677378,1749.64291844304
"ENSG00000101194",74.4000028823545,137.262110086229,68.4228504584907,118.701312968701,88.1589359237374,200.904965821465,130.184280378412,124.964712574627
"ENSG00000101199",866.04840601269,849.281123204757,690.75137609419,908.170142013284,1128.16347657622,1849.32796798496,816.49341037121,1321.36766875543
"ENSG00000101210",6.56738850240853,32.3730393154297,3.87105163587085,49.0956992261159,13.722197117893,20.8650043236944,21.7472642848741,14.8344676856565
"ENSG00000101213",25.9372234584314,25.5961504142102,33.0843198734122,39.8395604669463,59.2365261161229,45.7102988877674,54.845513886327,48.6043756213155
"ENSG00000101216",677.605191792336,767.078924013898,426.660366887207,667.274820095414,785.962326552288,874.92285643602,602.857227247673,718.389847859561
"ENSG00000101220",3078.5360326059,1102.98018603753,1842.22994069157,1149.67899494228,1670.40087353062,2379.7384286388,1245.16324164109,771.863359151013
"ENSG00000101224",3122.14355452763,3884.4166911765,1593.02625178531,2868.38165349265,3490.13857200052,5574.39852387767,2886.1013394349,3676.10997730625
"ENSG00000101230",11.8744220428739,66.1490146707529,16.8965984975991,17.4135526286888,42.1332260526663,4.6714406228879,44.8571224912077,17.6464472369324
"ENSG00000101236",453.65765620876,370.557572987106,479.89919623831,358.47367922453,613.501740124898,266.400934538032,505.479604449915,240.977986893043
"ENSG00000101246",840.903266892751,744.150223626516,655.421106298119,703.636408370277,881.553116048942,1274.40612380428,645.367602644968,775.489820226437
"ENSG00000101247",71.152689845143,70.6304727419968,86.6340963392293,84.5536411980702,67.086133855498,121.356049481576,145.242577474275,124.511083828061
"ENSG00000101255",345.251428870642,203.001340083337,223.467957312964,246.128076006701,242.324011698473,331.61010195681,319.411304389987,298.237301677501
"ENSG00000101265",7169.79024349955,5337.52364885376,9355.10768723517,6198.57236965086,7172.29518093709,3139.26532345106,7644.41131330217,3750.21652294225
"ENSG00000101266",2135.74797148051,1728.05651921289,2335.91009804434,2211.33301754837,2252.83007321754,1029.98393828458,2123.14164299953,1670.69800869583
"ENSG00000101290",1398.35455719027,1400.65762935565,1598.0203343809,1444.4658072824,1145.50190644126,1165.36860924594,1677.41762260147,1289.85467235679
"ENSG00000101294",3211.69447875038,1868.28911215979,2611.98941194968,2425.65670169261,2893.83565501425,3418.07751637255,2482.66320439532,1539.49371740171
"ENSG00000101298",333.592568332065,309.627404739709,191.5747581322,252.073072227118,504.041943852296,375.321218574276,388.6764135277,529.83116761775
"ENSG00000101307",4185.8130522662,2509.6361133928,4374.7104440958,1732.70696089848,4030.62406613501,4116.58891578577,2480.49325708794,983.914932865053
"ENSG00000101310",1618.00568146371,1160.14484012094,1855.53626025124,1439.58876438019,1609.57802845129,871.852826972576,1608.34179033064,1071.76305627722
"ENSG00000101333",15.4419082390254,19.9782406166342,7.80983158087167,17.2160960986565,11.3331528625804,7.57618597078498,11.7462329618656,8.61394395220969
"ENSG00000101335",700.658389419692,122.529762984383,695.223194175381,692.009880371573,174.580356443979,482.047755423553,340.48190069793,171.212863970157
"ENSG00000101336",9853.77795479106,4952.78571585017,8203.97940768637,7327.23681205167,6944.73171371775,5789.49619212292,6752.25529334771,3385.20751155876
"ENSG00000101337",2641.0059847057,2410.27352862549,2548.89541926712,2625.67327901141,2727.82469845283,2105.38817902543,2727.79358703155,1744.94666961596
"ENSG00000101342",14.2893837616172,56.7260115912907,29.8590497784721,36.2138420932349,27.813483881584,74.3478717926829,62.460383043304,113.521264857326
"ENSG00000101343",499.963894141108,399.462053279244,724.692990052987,398.089210296971,413.348432339468,801.950713885892,568.971861846298,606.01360057034
"ENSG00000101346",1449.301992875,935.826468875253,885.250851044344,1166.99791034747,942.949839494507,660.245736001692,1043.94979728896,731.793379683059
"ENSG00000101347",18471.2041746475,15023.2268148912,20557.6064509592,17627.3448977527,18646.0424329399,9057.83531513946,19232.6310623547,11556.8025380828
"ENSG00000101350",882.897652581943,1047.60892171782,786.048369741379,932.509643495591,670.025937497566,656.990866628656,817.384106130106,829.449916315239
"ENSG00000101361",1266.42076527632,1833.39394388668,1250.68815100034,1449.55828477794,1168.74426258983,2017.68312453777,1549.96975636605,2268.14158028811
"ENSG00000101363",132.80452301453,76.9738500620204,98.6216220342547,106.159580365596,91.5904169026164,118.21149970264,104.038234668655,105.000029821318
"ENSG00000101365",1272.2281252387,1162.00249133901,1344.57750225202,1123.00863146615,1248.60369066846,2096.65721809623,1318.64112631048,1237.85110357614
"ENSG00000101367",3152.6940395054,2317.67286804193,3981.39201911205,3296.90053438436,3125.99814353236,2016.10214395306,3455.76282958333,2538.6231517941
"ENSG00000101384",38.5351776078827,108.814241359677,117.261036408045,113.422429461409,90.9566826671008,53.4869848446246,70.4613449597889,64.1999138201507
"ENSG00000101391",281.412458624804,336.488074337115,264.666971879456,331.823122541035,319.799464100658,823.859411050924,381.323022504294,501.920236562305
"ENSG00000101400",143.308816920709,121.180918138393,76.7029246146691,160.323162448736,197.389910559223,400.923059782013,106.359695463443,175.796910261115
"ENSG00000101407",366.623692280894,590.699043115854,439.253882323496,473.690313364279,418.498781263527,438.766145739372,360.549569001577,548.988651858642
"ENSG00000101412",102.866149998662,74.4743191718427,44.0621632330535,41.2365584958266,87.2380816681547,109.930661647297,52.3017294199082,33.2424531326738
"ENSG00000101413",361.777061451388,448.682533003638,409.041010509329,398.010885014414,329.154673178231,239.448243737011,324.943460956764,412.946353769606
"ENSG00000101417",160.788009830443,220.752611647002,166.790577179838,203.606554771032,197.880986147465,96.8819134827433,146.477423990117,215.342538770158
"ENSG00000101421",3593.12718334296,3702.61282984211,3464.67165764485,3637.61096433767,3110.71973406094,2969.43348045962,3225.88901341486,2150.50874507538
"ENSG00000101425",180.53687469191,94.3197416504973,324.781845020791,223.559122819264,297.785846125301,224.551914248503,624.443849296483,243.661553778301
"ENSG00000101439",29257.9475710668,10909.3713131976,17244.4681947901,13680.8397748111,26941.2927662026,19174.5417147133,9318.77081014286,6740.37013289883
"ENSG00000101442",226.458994762346,157.276524077521,248.294286606203,246.486888875344,230.585074819033,414.247543166666,232.493781749126,273.30458307359
"ENSG00000101444",1301.29372537826,677.336638522134,955.124924632024,1051.53413283034,1215.49050506852,948.309165561158,998.826539942031,863.604230918466
"ENSG00000101445",1383.68874401,1736.38243223164,1140.06047493484,1867.58640939638,1406.73159155193,1784.11449866808,1469.12057662408,1842.86206530428
"ENSG00000101447",13.8407876079827,11.387319444802,14.9792029780771,23.8217887556502,16.0363022422919,35.1363691690649,18.6670862500242,15.5952920400916
"ENSG00000101452",231.591892256709,351.80258255349,267.183458404247,231.048059326726,207.76672257269,239.823220676738,259.888310603071,273.136393898413
"ENSG00000101457",817.67352376635,591.759211598314,892.977890841039,755.347609538084,787.736929208165,715.595326952848,684.388709539515,471.096415840278
"ENSG00000101460",57.2366433736851,13.0239058728236,21.1526963448182,31.449153936474,56.3596322838487,47.5805070020563,28.1777525494619,23.1626764034198
"ENSG00000101464",216.65078452713,144.070185347176,206.971784075921,218.187431220994,221.926354911622,332.116772479181,205.167699964667,265.050984389617
"ENSG00000101470",25.4482233299894,10.663874246464,22.5556743924432,26.5592948645389,11.9105111947259,22.1778545342949,18.3857348997416,7.4973501094709
"ENSG00000101473",379.487463763449,278.04760866996,307.397959583983,297.442084840469,339.52808274698,636.861200472258,305.435314231561,291.188001201842
